지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사량(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),안개 계속시간(hr)
232,2022-01-13,-5.3,-9.4,411,-1.5,1311,,,,,,0,13.4,320,1348,5.7,290,1444,2.1,1819,-12.3,37,1050,59.4,2.4,1011.3,1025.9,2316,1019.6,533,1022.3,9.9,7.9,,,,,,,,,3.3,2.3,-2.7,-11.5,,,,,,,,,,,,,
232,2022-01-14,-5.2,-11.7,755,1.4,1534,,,,,,,7.3,250,1257,3,270,1105,.8,726,-15.2,22,1503,48.4,1.9,1015.2,1028.3,1058,1024.1,1655,1026.2,9.9,9.2,,,,,,,,,3.5,1.8,-3.1,-15.3,,,,,,,,,,,,,
232,2022-01-15,-2.3,-8.8,626,4.2,1608,,,,,,,3.3,90,1128,2,110,1101,.5,444,-10.7,33,1232,55.4,2.8,1012.6,1026.2,1,1021.6,1523,1023.5,9.9,2.3,,,,,,,,,7,4.5,-1.6,-10.6,,,,,,,,,,,,,
232,2022-01-16,-.6,-4.8,2140,3.2,556,,,,,,.2,10.1,290,1308,5.7,270,1306,1.7,1492,-8.3,29,1258,58,3.5,1014.6,1028.3,2208,1021.6,458,1025.4,9.9,8.7,,,,,,,,,2.3,2.3,-.5,-10.6,,,,,,,,,,,,,
232,2022-01-17,-4.7,-11.3,742,1.7,1433,,,,,,1,9.2,360,2032,4,250,1329,1.5,1286,-10.6,45,1059,63.8,2.8,1016.8,1030.1,944,1024.5,1509,1027.8,10,5.2,,,,,,,,,4.9,2.4,-1.6,-13.7,,,,,,,,,,,,,
232,2022-01-18,-7.2,-14.2,742,.1,1602,,,,,,,6.6,250,1353,3.1,270,1141,.9,739,-14.6,29,1624,60.1,2,1017.9,1031.1,1016,1027,1532,1029,10,9.3,,,,,,,,,.1,0,-2.6,-12.5,,,,,,,,,,,,,
232,2022-01-19,-5.8,-12.5,716,.4,1709,,,,,,0,9.8,270,1745,4.9,270,1723,.9,820,-9,51,1307,79,3.2,1014.3,1028.7,1,1021.5,1722,1025.3,10,1.8,,,,,,,,,5.5,4.6,-3.6,-13.5,,,,,,,,,,,,,
232,2022-01-20,-5.5,-12.7,712,2.5,1537,,,,,,,5,270,1616,3,270,1624,.6,545,-10.6,35,1609,70.4,2.7,1018,1030.9,2310,1026,1,1029,10,9.4,,,,,,,,,.1,0,-2.7,-14.7,,,,,,,,,,,,,
232,2022-01-21,-4.7,-12.7,742,5.3,1607,,,,,,,4.2,140,1300,2.4,160,1301,.5,398,-11.6,20,1546,63.8,2.5,1019.5,1033.1,1006,1028.6,1702,1030.5,10.1,9.5,,,,,,,,,1.5,0,-2.2,-15,,,,,,,,,,,,,
232,2022-01-22,.7,-7.4,151,8.5,1506,,,,,,,3.2,320,1654,2.2,250,1727,.4,309,-7,37,1331,58,3.7,1015.5,1029,1,1024,1409,1026.2,10.1,1.6,,,,,,,,,8.3,7.8,1.1,-10.9,,,,,,,,,,,,,
232,2022-01-23,2.3,-3.2,2339,9.3,1407,,,,,,,6.2,340,1402,3.5,270,1519,.7,639,-4.4,35,1538,63.3,4.4,1011.1,1024.9,1,1019.3,1531,1021.8,10.1,5.1,,,,,,,,,5.1,4,2.1,-7.1,,,,,,,,,,,,,
232,2022-01-24,2.8,-5.5,559,9.2,1433,,,,,,,8.6,110,1102,5.5,70,1216,1.9,1682,-4.2,40,1434,63.9,4.5,1011.2,1023.2,1040,1020.3,1436,1021.8,10.2,6.8,,,,,,,,,3.1,2.8,1.7,-8,,,,,,,,,,,,,
232,2022-01-25,2.3,.5,2240,4.4,4,,,,,,.5,5.2,110,339,2.2,70,505,.7,582,1.2,54,4,94.5,6.7,1011,1022.8,2305,1020.2,1550,1021.6,10.2,0,,,,,,,,,8.1,8.1,1,-1.9,,,,,,,,,,,,,
232,2022-01-26,1.3,-2.1,2346,6.1,1515,,,,,,,7.2,290,1420,3.4,250,1357,1,837,-3.3,36,1619,74.5,4.9,1014.2,1026.2,2255,1022.8,1,1024.9,10.2,7.8,,,,,,,,,3.6,1.4,1.5,-6.2,,,,,,,,,,,,,
232,2022-01-27,-1.2,-6.4,745,4.5,1339,,,,,,,6.5,290,1400,3.3,250,1159,1,849,-7.7,33,1355,65,3.5,1014.4,1026.7,843,1022.8,1500,1025.2,10.2,9.6,,,,,,,,,4.1,2,.2,-8.8,,,,,,,,,,,,,
232,2022-01-28,-1.6,-5.8,731,2.9,1452,,,,,,,7.7,320,1501,3.7,270,1401,1.2,1045,-10.2,29,1500,54.1,2.9,1014.2,1027,901,1023.5,1824,1025,10.3,9.4,,,,,,,,,4.1,1.8,-.5,-9,,,,,,,,,,,,,
232,2022-01-29,-3.5,-8.2,755,1.6,1411,,,,,,,7.4,290,1617,3.7,270,1235,1.2,1073,-11.5,31,1412,56,2.6,1011.7,1024.6,53,1020.6,1502,1022.6,10.3,9.4,,,,,,,,,2.1,.4,-1.5,-11.4,,,,,,,,,,,,,
232,2022-01-30,-4.1,-11.3,720,2.5,1439,,,,,,,6.7,250,1406,3.8,250,1413,.9,795,-11.3,29,1449,62.4,2.6,1011.7,1024.2,2337,1020.7,1425,1022.6,10.3,9.4,,,,,,,,,1.6,0,-1.9,-13.2,,,,,,,,,,,,,
232,2022-01-31,-2.3,-10.9,740,5.5,1544,,,,,,.8,6.1,250,1331,3.1,250,1336,.7,617,-8.7,32,1200,66.4,3.3,1013.6,1027,843,1022.9,2121,1024.5,10.3,9.6,,,,,,,,,3.5,2.3,-1,-13.6,,,,,,,,,,,,,
232,2022-02-01,-.5,-1.8,1940,1,1227,,,,,,.7,8.5,270,1619,4.9,270,1145,2,1726,-3,65,1556,83.6,4.9,1015,1029.3,2332,1022.8,420,1025.8,10.4,.6,,,,,,,,,7.1,7,0,-2.6,,,,,,,,,,,,,
232,2022-02-02,-2.4,-7,2237,.7,1419,,,,,,,8.8,270,1219,3.9,290,1222,1.4,1187,-8.1,35,1509,66.4,3.4,1017.8,1030.3,1044,1027.9,1620,1028.8,10.4,6.5,,,,,,,,,5.5,5.1,-.4,-8.8,,,,,,,,,,,,,
232,2022-02-03,-3.6,-9.1,746,1.8,1429,,,,,,,7.6,290,1502,4,270,1446,1.1,952,-10.2,32,1459,63.5,2.8,1016.5,1029,849,1025.7,1538,1027.4,10.5,9.7,,,,,,,,,2.9,1.5,-1.7,-11.1,,,,,,,,,,,,,
232,2022-02-04,-4,-7.4,207,.9,1423,,,,,,0,10.5,270,1459,5.4,270,1504,1.8,1585,-9.9,32,1218,65.1,2.9,1014.5,1027.5,200,1023.9,1437,1025.5,10.5,7.4,,,,,,,,,5.5,5.4,-.7,-9.5,,,,,,,,,,,,,
232,2022-02-05,-5.1,-8.5,449,-.7,1458,,,,,,0,10.9,250,1414,5.3,270,1423,2.1,1836,-12.4,36,930,57.3,2.4,1015.8,1028.6,2400,1024.9,1432,1026.8,10.5,7.9,,,,,,,,,3.6,3.5,-1,-12.2,,,,,,,,,,,,,
232,2022-02-06,-4,-11.8,646,2.9,1309,,,,,,,11.6,270,1458,5.6,270,1505,1.4,1215,-10.2,34,1346,64.1,2.9,1017.5,1029.8,754,1026.6,1625,1028.4,10.5,7.7,,,,,,,,,2.1,2.1,-1.5,-11.2,,,,,,,,,,,,,
232,2022-02-07,-3,-10.7,746,2.3,1421,,,,,,,6.3,360,1147,3.6,360,1156,1,859,-11.9,30,1402,52.8,2.5,1017.8,1030.7,929,1026.4,1506,1028.8,10.6,3.7,,,,,,,,,5.9,3.5,-1.2,-12.7,,,,,,,,,,,,,
232,2022-02-08,-1.5,-8.3,605,5.8,1438,,,,,,,7,340,1250,3.6,290,1238,.9,797,-8.7,27,1618,62,3.2,1017.1,1029.1,2255,1026.3,1624,1028,10.6,7.3,,,,,,,,,3.3,.5,.8,-10.6,,,,,,,,,,,,,
232,2022-02-09,-.4,-9.4,742,7.6,1514,,,,,,,3.9,270,1623,2.3,250,1610,.5,475,-9.8,17,1437,57,2.9,1014.9,1029.5,834,1022.7,1704,1025.7,10.6,8.9,,,,,,,,,4.9,2.1,1.1,-11.9,,,,,,,,,,,,,
232,2022-02-10,1.1,-4,802,7.3,1356,,,,,,,8.1,250,1404,3.9,270,1407,1.1,935,-6.6,24,1318,59.6,3.7,1012.8,1025.6,2305,1022.1,1415,1023.5,10.7,9.5,,,,,,,,,2.4,1.6,1.9,-8.1,,,,,,,,,,,,,
232,2022-02-11,.7,-7,726,9.8,1456,,,,,,,5.8,20,1404,3.4,20,1406,.7,619,-6,20,1406,66.8,4,1015.9,1028.9,859,1025.1,121,1026.6,10.7,9,,,,,,,,,3.3,.5,1.7,-9.8,,,,,,,,,,,,,
232,2022-02-12,2.3,-3.3,715,11.3,1519,,,,,,,5,290,1456,3.1,360,1629,.7,593,-5.8,19,1438,60.5,4,1014.2,1027.5,916,1022.4,1615,1024.9,10.7,8.5,,,,,,,,,4.4,1.9,2.6,-6.4,,,,,,,,,,,,,
232,2022-02-13,2.6,-3.3,535,10.8,1420,,,,,,,6,90,1432,4,70,1433,.6,539,-3.9,29,1610,65.3,4.6,1011.1,1023.8,1,1019.6,1754,1021.8,10.8,4.1,,,,,,,,,5.6,1.4,1.7,-6.2,,,,,,,,,,,,,
232,2022-02-14,1.9,-5,734,10.7,1345,,,,,,1,9.1,290,2116,4.3,270,1554,1.5,1319,-3.3,29,1445,72.5,4.9,1010,1022.5,247,1017.7,1504,1020.7,10.8,4.9,,,,,,,,,4.9,4.1,1.4,-6.7,,,,,,,,,,,,,
232,2022-02-15,-3.1,-5.5,2358,0,1,,,,,,0,9.5,320,1317,4.6,270,939,2.8,2429,-8,53,1719,69,3.4,1011.5,1023.4,1033,1020.8,348,1022.4,10.9,2.4,,,,,,,,,7.8,7.8,.7,-7.2,,,,,,,,,,,,,
232,2022-02-16,-5.9,-7.9,2350,-3.5,1505,,,,,,0,13,270,1514,5.9,270,1238,2.4,2062,-12.2,41,1408,63.3,2.5,1013.2,1025.8,2354,1022.6,1611,1024.2,10.9,5.8,,,,,,,,,5.5,4.9,-.9,-9.6,,,,,,,,,,,,,
232,2022-02-17,-6.1,-10.2,409,-1.2,1552,,,,,,,7.2,340,13,3.7,320,1103,1.5,1275,-15.6,28,1632,48.6,1.8,1017.7,1031.7,2400,1025.9,1,1028.7,10.9,9.8,,,,,,,,,.1,0,-1.4,-12.5,,,,,,,,,,,,,
232,2022-02-18,-2.9,-12.7,639,5.9,1645,,,,,,,4.9,160,1118,3,140,1124,.6,556,-13.3,13,1353,52.9,2.2,1019,1034.2,842,1026.5,2331,1029.9,11,9.4,,,,,,,,,7,2.6,.1,-13,,,,,,,,,,,,,
232,2022-02-19,-.6,-4.8,2400,3.4,1449,,,,,,0,10.2,340,2253,4.8,320,2237,1.8,1580,-7.6,40,1625,59.3,3.5,1013.4,1026.9,16,1021.6,1719,1024.2,11,2.5,,,,,,,,,7.5,6.3,1.6,-7.2,,,,,,,,,,,,,
232,2022-02-20,-3.7,-6.6,703,-.8,1411,,,,,,.5,10.6,340,1129,5,290,1142,2.4,2031,-14,25,1237,45.9,2.1,1016.1,1029.4,2215,1024.2,356,1027,11,10.4,,,,,,,,,2.9,2.3,-.2,-9.5,,,,,,,,,,,,,
232,2022-02-21,-2.1,-10.2,711,5.3,1356,,,,,,0,13.4,230,1335,7.3,270,1411,2.1,1846,-8.4,36,1620,65.8,3.3,1017.7,1030.8,2358,1025.5,1443,1028.6,11.1,7,,,,,,,,,2,1.6,-.9,-12.3,,,,,,,,,,,,,
232,2022-02-22,-3,-6.7,730,2.2,1532,,,,,,.5,9.1,250,1402,5,250,1416,1.8,1579,-12.8,27,946,48.8,2.4,1021.4,1034.1,2348,1030.6,1544,1032.4,11.1,8.4,,,,,,,,,3.5,1.8,-.8,-11.2,,,,,,,,,,,,,
232,2022-02-23,-5.3,-11.7,723,-.2,1324,,,,,,,9.2,270,1343,4.3,270,1212,1.6,1379,-14.8,24,1525,48.8,2,1022.3,1035.7,851,1031.4,1512,1033.4,11.2,10.1,,,,,,,,,2.8,0,-.2,-12.7,,,,,,,,,,,,,
232,2022-02-24,-3.6,-11.8,624,3.6,1420,,,,,,,9,270,1524,3.9,320,1637,1.2,1058,-12.3,27,1121,53.8,2.4,1020.4,1033.9,841,1029.4,1630,1031.4,11.2,10.6,,,,,,,,,.1,.1,.3,-13.7,,,,,,,,,,,,,
232,2022-02-25,.7,-9.1,656,10.4,1434,,,,,,,9.6,250,1413,4.8,250,1422,1,829,-4.3,36,1540,72.8,4.6,1016.6,1030.5,848,1024.7,1702,1027.4,11.2,7.6,,,,,,,,,.9,.4,1.1,-10.4,,,,,,,,,,,,,
232,2022-02-26,5.1,-2.5,418,12.3,1428,,,,,,.6,13.8,270,2113,6.9,250,1559,2.5,2182,0,37,1431,73.4,6.2,1008.4,1025.1,1,1013.5,1941,1018.8,11.3,5.5,,,,,,,,,6.5,4.8,3.5,-6.2,,,,,,,,,,,,,
232,2022-02-27,3,-3.8,709,10.5,1449,,,,,,,10.4,290,1431,5.2,270,1503,1.7,1477,-5.8,23,1334,57.3,4,1011.9,1024.3,918,1018,1,1022.5,11.3,10.6,,,,,,,,,0,0,3.5,-8.2,,,,,,,,,,,,,
232,2022-02-28,3.9,-4.7,647,12.5,1659,,,,,,,4,140,1314,2.5,140,1318,.6,492,-5.5,19,1704,58.9,4.1,1010.7,1025.5,814,1017.2,2352,1021.2,11.3,7.1,,,,,,,,,6.8,4.9,3.1,-7.6,,,,,,,,,,,,,
232,2022-03-01,4.5,.2,2400,9.9,1300,,,,,,.9,8.4,290,1540,4.1,290,1556,1.3,1146,1.2,53,254,80.4,6.9,1004.9,1019,2342,1012.7,1415,1015.4,11.4,2.5,,,,,,,,,7.1,6,5,-2.6,,,,,,,,,,,,,
232,2022-03-02,1.9,-6,707,9.8,1425,,,,,,,8.8,270,1802,5,270,1435,1.5,1331,-5.2,26,1416,65.5,4.2,1007.9,1020.6,856,1016,1630,1018.5,11.4,10.8,,,,,,,,,0,0,4,-9.1,,,,,,,,,,,,,
232,2022-03-03,3.6,-4.4,649,13.3,1541,,,,,,,6.2,250,1702,3,320,1608,.9,777,-3.6,26,1433,66,4.7,1007.8,1020.4,844,1016.5,1540,1018.4,11.5,10.4,,,,,,,,,0,0,4.7,-8,,,,,,,,,,,,,
232,2022-03-04,7.3,-3.2,620,16.9,1501,,,,,,,14.2,230,1523,8.4,250,1707,2.6,2287,-1.1,26,1453,60.5,5.8,1002.4,1018.5,141,1007.5,1812,1012.8,11.5,6.3,,,,,,,,,5.3,2.3,6.5,-6.7,,,,,,,,,,,,,
232,2022-03-05,3,-.9,2217,8.3,1,,,,,,,15.3,250,1132,6.7,270,1647,3.3,2878,-9.4,23,850,42.5,3.2,1006,1020.5,2307,1010.6,1,1016.5,11.5,10.4,,,,,,,,,.1,0,4.6,-6.9,,,,,,,,,,,,,
232,2022-03-06,1.3,-3.3,322,6.2,1528,,,,,,,9.3,270,1125,4.2,320,906,1.7,1471,-11.9,19,1159,40,2.5,1011.5,1024.1,1011,1020.2,1608,1022.2,11.6,10.9,,,,,,,,,1.6,0,4.4,-8.8,,,,,,,,,,,,,
232,2022-03-07,1.7,-5.4,707,9.5,1511,,,,,,,5.6,250,1408,3,250,1437,.9,747,-8.4,20,1702,53.5,3.3,1010.4,1023.4,825,1018.6,1520,1021,11.6,9.2,,,,,,,,,3.4,2.4,4.3,-8,,,,,,,,,,,,,
232,2022-03-08,3.8,-5,658,13.2,1600,,,,,,,7.3,340,1441,3.4,270,1442,1,871,-3.2,33,1502,60.5,5,1009,1021.2,912,1017.1,1558,1019.6,11.7,10,,,,,,,,,2.1,.3,6,-7.9,,,,,,,,,,,,,
232,2022-03-09,5.8,-1.6,345,15.2,1521,,,,,,,5.1,290,1427,3,270,1541,.7,647,-.9,20,1603,68,5.8,1011.7,1024.2,1010,1020.3,1,1022.2,11.7,7.8,,,,,,,,,2.3,2.3,7.8,-6.2,,,,,,,,,,,,,
232,2022-03-10,7.5,-1.5,406,17.1,1550,,,,,,,5.1,250,1514,2.6,90,1018,.7,622,-3.8,18,1613,53,4.7,1010.5,1023.3,746,1018.3,1701,1020.9,11.7,7,,,,,,,,,7.1,3.8,7.4,-6.2,,,,,,,,,,,,,
232,2022-03-11,9.4,.2,417,18.2,1543,,,,,,,5.3,320,1634,2.4,270,1508,.6,511,2.6,43,1153,64.4,7.7,1008.2,1020.5,900,1016,1538,1018.5,11.8,3.1,,,,,,,,,7.1,4.6,10.4,-4.2,,,,,,,,,,,,,
232,2022-03-12,13.7,5.2,428,20.3,1436,,,,,,,11.5,250,1548,5.2,250,1533,1.6,1384,8.5,51,1307,73.4,11.2,1005.1,1018.8,812,1011.5,2346,1015.2,11.8,3.2,,,,,,,,,8,6.1,12.3,1,,,,,,,,,,,,,
232,2022-03-13,13.2,11.3,2336,16.7,255,,,,,,16.9,7.8,250,156,4,250,157,1.1,924,12.5,61,1,96,14.5,1001.1,1013.6,2225,1009.1,1331,1011.2,11.9,0,,,,,,,,,9.5,9.3,12.1,10.5,,,,,,,,,,,,,
232,2022-03-14,9.6,5.3,2324,13.5,1300,,,,,,3.2,11.1,290,1608,5.5,270,1421,2.2,1895,9,87,2149,96.6,11.6,1001.7,1014.3,2400,1008.2,1340,1012,11.9,0,,,,,,,,,9.3,9.3,9.5,4.8,,,,,,,,,,,,,
232,2022-03-15,8.2,3.6,711,15.1,1516,,,,,,,5.6,290,47,3.3,250,158,1.2,1024,3.6,45,1506,74.9,7.9,1004.1,1017.2,915,1011.5,1817,1014.4,11.9,7.8,,,,,,,,,5.5,5.3,10.5,.8,,,,,,,,,,,,,
232,2022-03-16,9.1,.2,637,17.9,1521,,,,,,,6.8,290,1522,3,250,1509,.9,776,3.1,35,1455,71,7.7,1006.3,1019.6,2219,1014.2,357,1016.5,12,8.2,,,,,,,,,5,2.3,10,-2.5,,,,,,,,,,,,,
232,2022-03-17,8.5,6.8,2352,10.7,1241,,,,,,4.5,8.4,90,2331,4.9,70,2336,1.7,1470,7,71,1,91.3,10.1,1008.7,1021.1,928,1017,2400,1019.1,12,0,,,,,,,,,10,10,8.5,5.2,,,,,,,,,,,,,
232,2022-03-18,6.9,5.3,627,8.9,1459,,,,,,2.3,8.2,50,821,5.5,90,1209,3.4,2924,3.3,64,1516,78.6,7.7,1000.5,1017,1,1008.3,1913,1010.9,12,0,,,,,,,,,9.6,9.6,6.8,4.4,,,,,,,,,,,,,
232,2022-03-19,3.7,1.2,457,6.7,1332,,,,,,6.7,7.9,250,1335,4.6,250,1341,1.5,1287,1.9,65,1336,89.4,7,999.2,1016.2,2346,1005.3,611,1009.7,12.1,.1,,,,,,,,,8.8,8.8,5,-1.5,,,,,,,,,,,,,
232,2022-03-20,4.3,.5,2356,9.9,1454,,,,,,,7.1,270,1503,3.9,270,1509,1.3,1119,.2,45,1624,76.9,6.3,1009,1023.3,2350,1016.1,1,1019.5,12.1,2.7,,,,,,,,,8.6,5.3,6.7,-3.2,,,,,,,,,,,,,
232,2022-03-21,4.2,-2.9,623,10.9,1502,,,,,,,5.8,290,1528,2.6,290,1547,.9,762,-4,30,1330,59.9,4.6,1013.4,1026.6,727,1021.4,1812,1024,12.2,7,,,,,,,,,7.5,3.6,5.3,-6.4,,,,,,,,,,,,,
232,2022-03-22,5.7,-1.9,651,12.5,1527,,,,,,,8.4,340,1103,4.4,360,1109,1.4,1173,-3.6,19,1523,57.6,4.8,1011.5,1024.2,835,1018.8,1802,1022,12.2,11.1,,,,,,,,,2.6,0,7.4,-5.5,,,,,,,,,,,,,
232,2022-03-23,4.4,.7,416,9.3,1624,,,,,,,6.4,320,1302,4.1,270,1322,.9,778,-.6,47,1626,72.4,5.9,1008.3,1021.3,9,1016.6,1802,1018.8,12.3,.6,,,,,,,,,7.1,5.4,5.8,-2.1,,,,,,,,,,,,,
232,2022-03-24,6.7,-1.5,638,15,1633,,,,,,,4.9,180,1715,2.9,70,1059,1,821,2,46,1636,75.1,7.1,1009.7,1022.3,2234,1018.1,1644,1020.1,12.3,2.2,,,,,,,,,7.5,4.1,6.7,-4.4,,,,,,,,,,,,,
232,2022-03-25,11.4,2.8,605,18,1611,,,,,,8,8.6,90,2329,5.5,90,2301,2,1723,5.6,35,1704,74,9.4,1004.9,1022.7,219,1003.5,2359,1015.1,12.3,2.7,,,,,,,,,7.1,4.4,9.9,-.1,,,,,,,,,,,,,
232,2022-03-26,11.1,5.7,2354,14.6,604,,,,,,15.1,9.6,250,736,4.7,230,739,2.4,2105,9.3,72,2158,89.3,12,993.2,1013.2,2357,996.2,610,1003.3,12.4,.8,,,,,,,,,7.1,5.8,11.5,.3,,,,,,,,,,,,,
232,2022-03-27,7.1,.1,620,14.3,1220,,,,,,,11.8,270,1542,5.2,270,1629,1.7,1480,-3,22,1722,56.5,5.2,1006.1,1021.9,2347,1013.1,2,1016.5,12.4,10.4,,,,,,,,,.8,.1,8.6,-3.1,,,,,,,,,,,,,
232,2022-03-28,6.1,-2.5,621,14.4,1537,,,,,,,6.9,320,18,3.3,340,24,1,852,-6.7,16,1130,46.4,3.8,1015.5,1028,2334,1021.8,1,1026,12.4,11.4,,,,,,,,,0,0,9,-6.3,,,,,,,,,,,,,
232,2022-03-29,8.4,-1.3,616,17.9,1505,,,,,,,6.6,140,1237,3,140,1241,.9,755,.9,32,1452,63.1,6.6,1014.3,1028.1,50,1021.8,1645,1024.7,12.5,11.4,,,,,,,,,.9,0,11.1,-3.9,,,,,,,,,,,,,
