지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조 시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),안개 계속시간(hr)
232,2011-01-12,-7.2,-12.4,2321,-3.4,3,,,,,,,9.5,290,38,6.2,290,1227,3.3,2821,-15.8,29,1217,51.9,1.8,1020.2,1025.6,2341,1017.5,0,1023,9.9,8.9,,,,,,3.7,0,,.8,.8,-2.2,-15.4,,,,,,,,,,,,,
232,2011-01-13,-8.1,-15.9,735,1,1550,,,,,,,4.2,50,1316,2.6,360,1317,.8,687,-14.9,24,1144,63.4,2,1023.7,1027.9,940,1024.7,1443,1026.5,9.9,8.9,,,,,,2.3,0,,.3,.3,-3.7,-18,,,,,,,,,,,,,
232,2011-01-14,-2.8,-9.7,36,3,1313,1.33,,,,,0,8.5,290,1357,6,290,1401,3,2594,-10.3,30,1706,56.6,2.8,1023,1027.2,133,1024.2,1404,1025.8,9.9,2,,,,,,1.1,0,,7,5,-2.8,-12.4,,,,,,,,,,,,,
232,2011-01-15,-9.9,-14.2,2400,-3.4,11,8.17,,,,,.4,14.7,270,1550,9.4,290,1551,5.3,4586,-19.6,24,807,47.1,1.4,1024.1,1028.5,852,1024.7,1434,1026.9,9.9,4.3,,,,.7,1720,1.3,1720,.7,4.9,3.9,-3.6,-15.2,,,,,,,,,,,,,
232,2011-01-16,-12.4,-16.2,258,-7.7,1417,3.42,,,,,0,9.8,290,1330,7.3,270,1336,2.8,2445,-17.8,47,20,64.3,1.6,1024.9,1030.4,2355,1026.1,1320,1027.8,9.9,6.7,,,,0,1700,1.3,0,0,3.4,3.4,-5.2,-16.5,,,,,,,,,,,,,
232,2011-01-17,-10.5,-18.3,717,-2.8,1444,,,,,,,7.4,270,1518,5.3,290,1519,1.4,1249,-15.3,35,1548,69.4,1.9,1028,1033,901,1029,1452,1030.8,10,9,,,,,,1.1,0,,0,0,-5.5,-20.4,,,,,,,,,,,,,
232,2011-01-18,-7.3,-13.8,240,1,1200,,,,,,,9,290,1609,5.8,290,1624,1.5,1273,-13.2,30,1610,65.6,2.2,1026,1030.7,24,1027.6,1908,1028.9,10,6.2,,,,,,.7,0,,4.5,2.3,-5,-16.5,,,,,,,,,,,,,
232,2011-01-19,-6.3,-10.7,2302,-1.5,1244,3.25,,,,,0,7.6,290,1416,5.2,290,1422,1.6,1408,-12.8,25,1240,63.9,2.3,1025,1029.6,810,1026.2,1443,1027.8,10,8.9,,,,0,250,.4,0,0,3.3,2.5,-3.7,-11.8,,,,,,,,,,,,,
232,2011-01-20,-7.4,-12.3,2337,-3.3,1513,2,,,,,0,7.6,270,1137,5.1,290,1205,2.3,1990,-14.2,37,1211,60.1,2,1023.8,1028.6,1016,1025.2,1422,1026.6,10,8.9,,,,,,,,,3,1.9,-4.1,-12.8,,,,,,,,,,,,,
232,2011-01-21,-7.7,-12.1,103,-1.8,1528,,,,,,,7.7,270,1324,5,270,1318,1.7,1448,-13.7,31,1406,65.4,2.1,1023.3,1027.8,2315,1024.4,1431,1026.1,10.1,7.8,,,,,,,,,3.6,0,-4.5,-12.5,,,,,,,,,,,,,
232,2011-01-22,-4.8,-11.7,3,1.3,1335,1.83,,,,,0,9.6,290,1356,6.2,290,1345,2,1698,-12.2,29,1431,58.6,2.4,1024.1,1028.6,2211,1025.1,550,1026.9,10.1,6.2,,,,,,,,,3.3,3,-3.9,-12.3,,,,,,,,,,,,,
232,2011-01-23,-3.4,-9.8,255,1.7,1359,5.33,,,,,3.9,9.6,270,1804,6.5,270,1813,2.7,2325,-8.5,45,1159,69.3,3.4,1021.9,1028.2,258,1020.8,1350,1024.7,10.1,2,,,,5.3,1850,5.3,1850,5.3,8,5.5,-3.4,-10.4,,,,,,,,,,,,,
232,2011-01-24,-7.1,-9.9,2357,-3.5,0,15.33,,,,,1.7,7.4,320,1627,4.8,320,1652,2.4,2034,-10.5,61,1728,76.6,2.8,1024.3,1029.2,2203,1024.2,17,1027.1,10.1,3.2,,,,2.6,1100,7.9,1100,2.8,7.5,7.5,-1.6,-13,,,,,,,,,,,,,
232,2011-01-25,-9,-15.4,646,-2.8,1518,.58,,,,,0,6.1,270,1418,4.3,250,1423,1.2,1067,-12.6,49,1121,76.5,2.3,1028.4,1032.8,2241,1029.1,0,1031.3,10.2,8.3,,,,,,4.8,0,,2.5,1.9,-2.5,-18.7,,,,,,,,,,,,,
232,2011-01-26,-8.8,-14.6,359,-3.3,1324,.25,,,,,0,9,270,1306,6.6,270,1309,2,1740,-13.4,37,1334,70.9,2.2,1032.2,1036.6,2355,1032.3,0,1035,10.2,8.6,,,,,,3.2,0,,1.9,1.9,-3.7,-17.8,,,,,,,,,,,,,
232,2011-01-27,-8,-14.8,723,-3.8,1402,,,,,,,9.2,290,1525,6.6,270,1415,2.5,2155,-15.9,33,1725,54.6,1.8,1034.5,1039,1050,1036,2109,1037.4,10.2,8.1,,,,,,2.8,0,,4,0,-4.4,-16.9,,,,,,,,,,,,,
232,2011-01-28,-6.6,-11.4,748,-3,1530,,,,,,,6.7,270,1346,5.1,270,1348,2.4,2054,-15.4,31,1226,50.8,1.8,1030,1036.5,143,1030.2,1658,1032.8,10.3,8.6,,,,,,2,0,,4.1,0,-3.9,-13,,,,,,,,,,,,,
232,2011-01-29,-7.9,-13.2,513,-4,1249,5.58,,,,,.4,10.5,290,1548,7.1,290,1519,2.9,2480,-14.9,27,1257,60.6,2,1026.2,1030.5,53,1027.6,514,1029,10.3,8.3,,,,.9,2320,1.1,820,1,3.8,3.1,-4.4,-15.7,,,,,,,,,,,,,
232,2011-01-30,-7.9,-13,805,-4.1,1358,1.5,,,,,0,11.4,270,1419,7.4,290,1527,3.5,3063,-16.8,32,1029,49.6,1.7,1026.4,1031.3,945,1027.3,1719,1029.2,10.3,9.3,,,,0,1900,.9,0,0,1.6,1.6,-4.3,-17.9,,,,,,,,,,,,,
232,2011-01-31,-7.1,-16.1,642,1,1505,,,,,,,8.1,270,1515,5.9,270,1533,1.8,1590,-12.9,39,1146,64.9,2.4,1025,1030.2,900,1026.1,1713,1027.8,10.3,7.7,,,,,,.4,0,,1,1,-4.6,-18.4,,,,,,,,,,,,,
232,2011-02-01,-2.5,-10.5,532,7.8,1249,,,,,,,5.6,320,1434,3.7,320,1448,1.2,1023,-7.1,34,1634,72.9,3.7,1021.6,1026.1,0,1022.4,1625,1024.3,10.4,8.6,,,,,,,,,2,0,-3.1,-13.9,,,,,,,,,,,,,
232,2011-02-02,-.2,-6.1,808,8.1,1436,,,,,,,4.7,270,1342,3.1,270,1311,.9,766,-5.8,27,1504,70.4,4,1020.2,1023.9,1028,1021.5,1635,1022.9,10.4,8.6,,,,,,,,,1.6,0,-1.2,-7.3,,,,,,,,,,,,,
232,2011-02-03,.3,-5.9,715,7.8,1453,,,,,,,5,250,1511,3.4,70,1117,1.2,999,-3.6,41,1523,76.9,4.7,1018.7,1023.6,230,1019.2,1613,1021.4,10.4,5.2,,,,,,,,,1.6,1.6,.1,-5.9,,,,,,,,,,,,,
232,2011-02-04,.7,-3.7,413,6.7,1544,,,,,,,6.3,270,1538,4.4,270,1539,1.3,1124,-2.7,42,1549,79.8,5,1017.3,1021,907,1018.1,1540,1020,10.5,3.9,,,,,,,,,5,2.1,.1,-3.8,,,,,,,,,,,,,2.08
232,2011-02-05,1.1,-2.7,2249,6.6,1500,,,,,,,3.8,200,1215,2.7,270,1618,1.3,1094,-4,34,1441,71.5,4.6,1018.4,1024,1008,1018.5,2137,1021.1,10.5,5.8,,,,,,,,,5.8,4,1.1,-3.1,,,,,,,,,,,,,4.67
232,2011-02-06,1.3,-2.9,545,5,1601,,,,,,,5.3,270,2240,3.7,270,2248,1.3,1080,-3.3,53,1559,72.3,4.8,1014,1019.5,7,1013.9,1420,1016.6,10.5,.5,,,,,,,,,7.5,4.1,-.2,-3.3,,,,,,,,,,,,,
232,2011-02-07,1.5,-.7,705,5.8,1504,,,,,,,5.8,340,1714,3.8,340,1642,1.8,1513,-3.7,40,1353,70.4,4.7,1014.5,1020.5,1111,1012.5,2331,1017.2,10.6,1.6,,,,,,,,,5.4,1,1.1,-2.3,,,,,,,,,,,,,
232,2011-02-08,3,-1.2,121,9,1527,,,,,,,6.3,160,901,4.6,270,2240,1.7,1476,-4.4,39,1703,59.9,4.4,1007.6,1013,143,1007.3,1340,1010.2,10.6,2,,,,,,,,,5.9,2.4,1.8,-2.4,,,,,,,,,,,,,
232,2011-02-09,-.7,-3.6,2344,1.7,1204,,,,,,,9.7,270,1228,6.5,270,1413,3.8,3282,-7.6,39,1520,61.1,3.6,1015.4,1021.4,2335,1012.2,0,1018.1,10.6,7.2,,,,,,,,,2.6,.8,.1,-5,,,,,,,,,,,,,
232,2011-02-10,-2.6,-5.9,239,2,1555,,,,,,,4.7,270,1707,3.7,270,1715,1.6,1380,-9.9,29,1551,58.4,2.9,1017.8,1021.6,718,1018.8,1606,1020.5,10.7,2.6,,,,,,,,,4.6,.8,-1,-6.6,,,,,,,,,,,,,
232,2011-02-11,-2.5,-6.8,714,3.2,1410,,,,,,,7.5,290,1743,5.1,320,1717,2.9,2531,-9.9,37,1344,58.5,2.9,1016.8,1021.1,841,1017.2,1522,1019.6,10.7,9.4,,,,,,,,,.6,.5,-.9,-7.9,,,,,,,,,,,,,
232,2011-02-12,-4.8,-9,2353,-1.4,1607,,,,,,,9.1,290,1030,6.2,270,1037,3.7,3193,-12.7,35,1537,55.1,2.3,1020.9,1026.1,2121,1019.9,17,1023.7,10.7,8.8,,,,,,,,,.8,.8,-2.4,-10.1,,,,,,,,,,,,,
232,2011-02-13,-4.8,-11.6,728,1.3,1522,,,,,,,6.2,270,1909,4.5,270,1853,1.6,1371,-13.3,20,1439,56.9,2.3,1022.4,1027.1,902,1023.2,1640,1025.1,10.8,8.4,,,,,,,,,4.1,0,-2,-12.6,,,,,,,,,,,,,
232,2011-02-14,-3.3,-7.4,632,-.4,1228,1,,,,,0,5.5,290,1222,3.7,270,1911,1.8,1562,-9.8,48,2001,61.5,2.9,1021.9,1027.5,2334,1023,1356,1024.6,10.8,.7,,,,,,,,,7.1,2.5,-1.6,-8.8,,,,,,,,,,,,,
232,2011-02-15,-2.3,-8.3,732,4.9,1555,,,,,,,6.4,320,1606,4.4,320,1656,1.5,1315,-9.3,29,1530,61.4,3,1026.8,1031.2,1007,1027.4,0,1029.5,10.8,9.2,,,,,,,,,0,0,-.8,-10.4,,,,,,,,,,,,,
232,2011-02-16,-1.2,-8.9,726,5.2,1638,.67,,,,,0,5.9,270,1841,4.1,270,2037,1.5,1262,-7.1,35,1310,67.1,3.6,1022.4,1030,0,1021.6,1651,1025.2,10.9,2.6,,,,,,,,,6.4,1.8,-1.1,-10.9,,,,,,,,,,,,,
232,2011-02-17,0,-1.7,2355,3,1345,6.83,,,,,2,6.7,270,1611,5.3,270,1623,2.2,1904,-3.2,54,1416,79.5,4.9,1015.4,1022.1,0,1015.8,1451,1018.1,10.9,0,,,,2.2,550,2.2,550,2.2,6.6,3.5,-.1,-3.7,,,,,,,,,,,,,
232,2011-02-18,.2,-6.2,612,8.1,1534,,,,,,,5.4,290,1551,3.6,270,1557,1.2,1053,-5.9,31,1436,67.9,4,1019.9,1024.8,2350,1018.8,0,1022.6,11,9.3,,,,,,,,,0,0,1.2,-8.2,,,,,,,,,,,,,
232,2011-02-19,.2,-6,752,7.6,1432,,,,,,,6.5,270,1642,4.8,270,1616,1.5,1280,-8.5,18,1434,58.3,3.3,1021.7,1025.9,816,1022.9,1432,1024.5,11,9.2,,,,,,,,,4.3,0,.9,-6.8,,,,,,,,,,,,,
232,2011-02-20,3.6,-5.8,721,13.2,1600,,,,,,,5.7,110,2317,3.5,110,1444,1.2,1077,-6,18,1714,54.8,3.9,1022.2,1026.5,2342,1022.7,1511,1024.9,11,8.8,,,,,,,,,2.5,0,2.1,-6.6,,,,,,,,,,,,,
232,2011-02-21,5.2,-1.2,2345,12.7,1539,,,,,,,7.4,90,1057,5.1,90,1055,2.3,1956,-5.9,24,1537,47.8,4,1023.1,1028.1,838,1023.7,1638,1025.8,11.1,10.2,,,,,,,,,1.1,0,3.3,-3.2,,,,,,,,,,,,,
232,2011-02-22,3.9,-4.1,514,13.9,1414,,,,,,,5.1,70,1020,3.3,270,1652,1.4,1248,-4.6,24,1415,58.9,4.3,1021.6,1026.7,945,1021.9,1821,1024.3,11.1,9.2,,,,,,,,,1.5,0,3.1,-6.1,,,,,,,,,,,,,
232,2011-02-23,4.1,-3.5,515,12.9,1551,,,,,,,5.5,270,1440,3.9,270,1441,1.7,1463,-3,33,1150,63.9,4.9,1018.4,1023.5,38,1018.3,1650,1021,11.1,8.8,,,,,,,,,1.4,0,3.6,-5.2,,,,,,,,,,,,,
232,2011-02-24,5.4,-2.7,725,13.4,1341,,,,,,,8.5,320,1411,5.6,320,1435,1.7,1471,.1,40,1408,71.9,6.3,1016.3,1020.8,829,1016.7,1511,1019,11.2,9.1,,,,,,,,,2.3,.1,4.8,-4.7,,,,,,,,,,,,,
232,2011-02-25,2,-3.9,2400,6.5,1433,,,,,,,9,270,1417,6.5,270,1420,3.6,3082,-6.8,24,1404,57.4,4,1023.7,1029.7,2156,1020.6,0,1026.4,11.2,7.7,,,,,,,,,3.6,.3,4.4,-5.2,,,,,,,,,,,,,
232,2011-02-26,5.4,-4.8,313,13.5,1619,,,,,,,7.3,140,1151,5.2,90,1330,2.2,1873,-5.6,26,1436,47.4,4.1,1023.8,1029.6,10,1023.5,1710,1026.4,11.3,8.4,,,,,,,,,5,.9,4.3,-6.3,,,,,,,,,,,,,
232,2011-02-27,6.4,4.8,515,8.1,159,21.67,,,,,28.5,10.5,160,1257,6.1,110,1241,3,2597,4,46,157,84.9,8.2,1014.3,1023.9,0,1012.5,1606,1017,11.3,0,,,,,,,,,10,6.8,5.5,3.9,,,,,,,,,,,,,
232,2011-02-28,5.5,3.6,745,8.4,1519,9.67,,,,,.5,8.4,90,1212,5.6,90,1240,2.4,2057,2.3,61,1522,80.8,7.2,1013.3,1018.7,1008,1013.6,39,1015.9,11.3,0,,,,,,,,,10,6.4,5.5,2.8,,,,,,,,,,,,,
232,2011-03-01,1,-1.2,2345,4.5,0,10.67,,,,,3,8.5,270,1357,5.6,270,508,4,3482,-1.5,69,1807,83.5,5.5,1012.8,1018.2,2320,1013.4,1623,1015.5,11.4,0,,,,.3,830,.3,830,.3,7.1,5.5,2.4,-2.1,,,,,,,,,,,,,
232,2011-03-02,-.8,-3.2,429,2.1,1417,,,,,,,12.1,290,1239,8.1,320,1144,4.2,3647,-10.4,29,1136,50.1,2.8,1018.3,1023,2339,1018.1,0,1021,11.4,10.2,,,,,,,,,.3,.3,.8,-4.5,,,,,,,,,,,,,
232,2011-03-03,-1.2,-6.7,644,1.9,1537,,,,,,,11.8,270,1125,8.2,270,1634,3.6,3097,-10.7,27,1121,49.5,2.7,1019.9,1023.7,2341,1020.7,1438,1022.6,11.4,10.6,,,,,,,,,0,0,.5,-7.7,,,,,,,,,,,,,
232,2011-03-04,0,-6.1,704,5.1,1500,,,,,,,9.3,250,1429,6.3,270,1335,2.9,2536,-8.6,30,1501,55,3.2,1022,1025.9,2234,1023.3,324,1024.7,11.5,10.8,,,,,,,,,0,0,1.5,-7,,,,,,,,,,,,,
232,2011-03-05,1,-5.2,537,7.8,1503,,,,,,,5.4,290,1424,3.8,270,1931,1.5,1329,-5.5,28,1529,64.9,4.1,1020.3,1026.6,252,1019.6,1715,1023,11.5,4.3,,,,,,,,,4,.8,2.6,-6.4,,,,,,,,,,,,,
232,2011-03-06,3.5,-2.2,145,9.9,1506,,,,,,,6.7,290,1515,4.7,270,1522,1.8,1591,-1.8,38,1437,70.8,5.4,1014.9,1021.1,1,1014.9,1740,1017.6,11.6,6.2,,,,,,,,,7.3,2.3,4.5,-3.4,,,,,,,,,,,,,
232,2011-03-07,1.9,-.6,630,5.5,1455,,,,,,,12.8,270,1527,8.1,270,1425,4.7,4043,-6.2,28,1401,57.8,4,1013.5,1018.5,2349,1014.8,403,1016.2,11.6,10.5,,,,,,,,,.4,0,3.1,-2.3,,,,,,,,,,,,,
232,2011-03-08,2.1,-4.4,658,8,1404,,,,,,,12.5,250,1327,8.1,270,1340,3.3,2877,-7.9,23,1223,50,3.4,1016.3,1021.5,2313,1017.1,1519,1018.9,11.6,9.1,,,,,,,,,.9,.9,2,-5.6,,,,,,,,,,,,,
232,2011-03-09,1.3,-2.4,158,5.5,1543,,,,,,,13.3,320,1133,8.4,290,1431,4.4,3789,-9.4,22,1052,47.6,3.1,1022,1026.8,2342,1021.5,0,1024.7,11.7,9.6,,,,,,,,,1.4,1.4,1.6,-4.8,,,,,,,,,,,,,
232,2011-03-10,1.8,-6,658,7.7,1303,,,,,,,12,270,1501,7.6,270,1438,2.5,2185,-5.8,28,1329,59.9,4.1,1020.6,1026.6,0,1020.2,1759,1023.3,11.7,8.6,,,,,,,,,.9,.9,2.5,-7.4,,,,,,,,,,,,,
232,2011-03-11,3.4,-4.4,644,11.3,1530,,,,,,,9.6,270,1415,6.6,290,1234,2.2,1895,-8,14,1702,50.9,3.5,1019.5,1024,1021,1020.6,1745,1022.2,11.8,10.2,,,,,,,,,1.1,0,3.9,-6.6,,,,,,,,,,,,,
232,2011-03-12,7.4,-1.2,21,15.7,1457,,,,,,,9.8,270,1316,6.3,270,1533,2.9,2541,-5,14,1407,46.6,4.3,1017.3,1022.1,114,1017.4,1603,1019.9,11.8,9.9,,,,,,,,,2.5,0,6.5,-3.3,,,,,,,,,,,,,
232,2011-03-13,9.6,1.3,334,18.8,1606,,,,,,,5.8,290,1818,3.9,290,1823,1.4,1226,1.1,36,1607,57.6,6.7,1016.1,1021.5,904,1015.6,1624,1018.7,11.8,7.1,,,,,,,,,4.3,3,9.8,-1.1,,,,,,,,,,,,,
232,2011-03-14,7.1,4.3,138,10.3,1314,,,,,,,7.5,270,1411,5.3,270,1420,2.2,1940,3.5,61,2302,78.4,7.9,1015.1,1019.3,2239,1015.9,1446,1017.7,11.9,0,,,,,,,,,8.3,4.6,7.9,2.6,,,,,,,,,,,,,
232,2011-03-15,2.5,-.9,2337,6.8,1319,,,,,,,16.7,270,1552,10.9,270,1600,5.6,4858,-8,23,1357,48.1,3.5,1016.1,1021.9,2322,1016.7,1520,1018.7,11.9,8.9,,,,,,,,,3.6,3.3,5.2,-2.1,,,,,,,,,,,,,
232,2011-03-16,1,-1.1,643,5.1,1323,,,,,,,11.7,270,1734,7.5,290,1701,4.7,4096,-12.3,16,1113,37.8,2.5,1018.9,1023.1,913,1019.9,1731,1021.6,12,10.2,,,,,,,,,2.1,2.1,3.1,-3.1,,,,,,,,,,,,,
232,2011-03-17,.7,-6.3,648,7.1,1558,,,,,,,8.5,270,1430,6,270,1553,2.7,2371,-10.6,21,1615,45.4,2.8,1022.7,1027.6,2313,1022.6,48,1025.4,12,11.1,,,,,,,,,0,0,4,-7.8,,,,,,,,,,,,,
232,2011-03-18,5.9,-5,410,14.7,1437,,,,,,,7.1,270,1842,5,270,1622,2.2,1878,-9.3,13,1439,37.5,3.1,1020,1027.8,157,1018.1,2330,1022.6,12,5.8,,,,,,,,,3.4,.5,4.9,-6.9,,,,,,,,,,,,,
232,2011-03-19,10.4,6.6,40,15.2,1514,,,,,,,10.6,230,151,5.9,230,154,3,2582,-4.5,15,1543,40.6,4.9,1015.4,1020.3,919,1016.6,1907,1018,12.1,6.1,,,,,,,,,6.9,5.8,10.8,1.6,,,,,,,,,,,,,
232,2011-03-20,5.4,1.9,947,8.7,1701,9.58,,,,,14.5,6.6,50,1323,4.1,340,828,1.8,1538,1.3,32,0,77.4,6.9,1011.1,1017.1,44,1011.2,1326,1013.7,12.1,.7,,,,,,,,,8.6,4.9,6.9,1.3,,,,,,,,,,,,,
232,2011-03-21,7.2,2.5,610,13.2,1347,,,,,,,9.5,270,2039,6.5,270,2252,2.9,2512,-.8,30,1623,60.8,5.9,1014.3,1020.2,2347,1014.9,1506,1017,12.2,4.3,,,,,,,,,8.3,.5,7.1,1.8,,,,,,,,,,,,,
232,2011-03-22,2.4,-.2,2241,5.6,1351,,,,,,,12,290,1426,7.7,270,1302,5.1,4402,-10.4,23,1618,39,2.8,1020.5,1025.8,2030,1020.1,0,1023.2,12.2,10.4,,,,,,,,,2.8,0,2.8,-2.4,,,,,,,,,,,,,
232,2011-03-23,1.7,-5.2,619,7.3,1530,,,,,,,9.5,270,1502,6.4,270,1510,2.5,2125,-10.1,16,1540,44.8,2.9,1021.7,1026.6,1041,1022.5,1851,1024.4,12.2,10.9,,,,,,,,,.5,.1,3.1,-6.7,,,,,,,,,,,,,
232,2011-03-24,3.3,-2,34,10.3,1341,6.17,,,,,9,9,250,1442,6.1,270,1512,2.4,2031,-4.1,17,1332,64.9,4.7,1018.6,1024.6,908,1017,2111,1021.2,12.3,6.3,,,,1.5,2150,1.5,2150,1.5,5.8,3.9,2.9,-4.8,,,,,,,,,,,,,
232,2011-03-25,2.4,.1,520,5.8,1556,,,,,,,13.2,270,1341,8.7,290,1036,5,4322,-6.2,29,1558,54.8,3.9,1021.9,1027.9,2400,1020.4,0,1024.6,12.3,11,,,,,,1.3,0,,1.1,1.1,2.8,-2.3,,,,,,,,,,,,,
232,2011-03-26,2.5,-3.8,646,8.4,1447,,,,,,,9.8,270,1313,6.4,270,1451,2.6,2243,-6.8,25,1728,54.3,3.7,1024.7,1028.9,906,1025.3,1710,1027.4,12.3,10.5,,,,,,,,,1,1,3.3,-5.7,,,,,,,,,,,,,
