지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조 시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),안개 계속시간(hr)
236,2012-01-11,-3.5,-9.6,2359,.1,121,,,,,,,8.1,290,925,4.8,320,859,1.8,1575,-11.9,29,1525,53.9,2.5,1030.3,1033.5,2113,1028.4,1,1031.8,9.9,7.2,,,,,,,,,,,-1.9,-9.7,,,,,,,,,,,,,
236,2012-01-12,-4.3,-10.1,102,1.6,1405,,,,,,,6,230,1518,3.6,230,1519,.9,763,-9.4,43,1336,68.8,3,1028.2,1033.5,350,1026.8,2334,1029.7,9.9,5.7,,,,,,,,,,,-2.1,-10.1,,,,,,,,,,,,,
236,2012-01-13,-2.1,-6.7,144,5.3,1431,,,,,,,6.2,320,1446,4,320,1450,.8,669,-6.6,41,1637,72.3,3.8,1024.1,1026.8,1,1024,1400,1025.5,9.9,2.8,,,,,,,,,,,-1.2,-7.8,,,,,,,,,,,,,
236,2012-01-14,-2.8,-9.3,736,4.8,1445,,,,,,,5.5,340,1550,3.5,290,1516,.8,664,-9.9,24,1348,62.3,2.9,1023.7,1027.1,907,1023,2346,1025.2,9.9,8.5,,,,,,,,,,,-1.7,-10.6,,,,,,,,,,,,,
236,2012-01-15,-1.6,-5.3,635,3.4,1504,,,,,,,4.5,360,1924,3.1,360,1924,1,872,-10,25,1507,56.4,2.9,1020.6,1024.3,943,1020.3,1435,1022,10,2.8,,,,,,,,,,,-.9,-5.8,,,,,,,,,,,,,
236,2012-01-16,.3,-6.2,831,8.7,1541,,,,,,,5.3,20,1153,3.6,320,1313,1,889,-7.1,30,1437,60,3.7,1017.3,1021.6,13,1016.5,1536,1018.7,10,7.5,,,,,,,,,,,-.7,-6.9,,,,,,,,,,,,,
236,2012-01-17,.7,-4,443,7.8,1436,,,,,,,4.2,180,1349,2.8,160,1349,.6,559,-3.4,50,1637,75.4,4.8,1019.4,1022.4,1046,1019.1,1,1020.8,10,3.2,,,,,,,,,,,.6,-5.4,,,,,,,,,,,,,
236,2012-01-18,1.5,-4.1,814,8.2,1552,,,,,,,5.6,360,1327,2.9,360,2347,1.1,972,-7,27,1515,57,3.7,1021,1024.5,1003,1020.6,1356,1022.4,10,6.4,,,,,,,,,,,.1,-5.7,,,,,,,,,,,,,
236,2012-01-19,4.1,1.6,502,6,2020,,,,,,4.5,6.6,360,348,3.5,360,332,1.9,1631,.3,51,15,77.1,6.3,1020,1022.6,842,1019.6,1445,1021.4,10,0,,,,,,,,,,,1.7,.6,,,,,,,,,,,,,
236,2012-01-20,5.9,4.5,636,8.1,1241,,,,,,.5,5.8,140,1920,2.5,320,504,1.5,1326,.7,60,1209,69.9,6.5,1020.3,1022.5,1109,1021.1,1407,1021.7,10.1,0,,,,,,,,,,,2.6,2.6,,,,,,,,,,,,,
236,2012-01-21,3.4,.7,2219,5.2,102,,,,,,2.5,5.1,340,2351,3.4,320,2351,1.6,1412,-.3,65,625,76.9,6,1020.1,1023,1036,1020.5,1331,1021.5,10.1,.1,,,,,,,,,,,2.3,-.3,,,,,,,,,,,,,
236,2012-01-22,-3.6,-7.1,2359,.7,1,,,,,,,8.1,320,1443,5.1,320,1702,3.3,2811,-12.9,34,1030,48.9,2.3,1023.8,1027.2,2228,1021.8,39,1025.3,10.1,7.8,,,,,,,,,,,-.6,-6.6,,,,,,,,,,,,,
236,2012-01-23,-6.9,-10.4,711,-2.5,1419,,,,,,,10.1,340,1426,5.7,320,1434,2,1736,-14.6,25,1308,56.5,2,1025.9,1028.5,1014,1026,1438,1027.4,10.1,8.6,,,,,,,,,,,-2.9,-10.1,,,,,,,,,,,,,
236,2012-01-24,-6,-11.2,717,-1,1459,,,,,,.1,8.8,90,1242,3.5,320,1447,1,839,-13.3,27,1629,60.9,2.3,1023.4,1028.2,215,1022.3,2349,1024.9,10.2,7.8,,,,,,,,,,,-2.2,-10.8,,,,,,,,,,,,,
236,2012-01-25,-5.6,-9.9,2357,-2.1,1541,,,,,,.1,7.8,340,1551,4.8,340,1532,1.9,1662,-12.4,34,1641,60.8,2.4,1023.6,1027,2348,1022.2,13,1025.1,10.2,8.5,,,,,,,,,,,-2.1,-9.8,,,,,,,,,,,,,
236,2012-01-26,-3.9,-11.4,631,1.8,1435,,,,,,.2,5,230,1439,3.5,200,1510,.9,761,-7.1,57,1128,79.1,3.8,1024.4,1027.8,1041,1024.4,1552,1025.9,10.2,4,,,,,,,,,,,-2,-12.1,,,,,,,,,,,,,
236,2012-01-27,0,-3.2,248,5.9,1503,,,,,,.1,7,200,1419,4,270,1641,.6,537,-3.2,49,1634,80,4.9,1023.3,1026,2345,1023.5,1445,1024.8,10.2,3,,,,,,,,,,,1.3,-5.4,,,,,,,,,,,,,
236,2012-01-28,.1,-3.7,811,5.1,1559,,,,,,,6.2,90,1428,3.3,90,1455,1.3,1147,-14.9,14,1235,34.6,2,1026,1029.6,1019,1025.4,1650,1027.4,10.3,8.7,,,,,,,,,,,.4,-3.7,,,,,,,,,,,,,
236,2012-01-29,-1.3,-5.6,620,3.6,1335,,,,,,,7.4,320,1346,4.4,320,1348,1.5,1268,-16,13,1537,35.5,1.8,1027.9,1030.8,1115,1027.9,1,1029.4,10.3,7.7,,,,,,,,,,,-.5,-6.1,,,,,,,,,,,,,
236,2012-01-30,-2.9,-7.5,2355,1.8,1541,,,,,,,7.4,320,1336,4.3,320,1628,1.7,1503,-19,12,1445,30.5,1.4,1028.6,1032.1,653,1027.9,1513,1030.1,10.3,9.2,,,,,,,,,,,-1.8,-8.1,,,,,,,,,,,,,
236,2012-01-31,-3.2,-10.1,613,4.2,1755,,,,,,4.5,10.6,140,1507,4.4,270,1758,1.3,1111,-7.5,30,1142,72.3,3.7,1021.1,1029.5,1,1016.4,1803,1022.6,10.4,.4,,,,,,,,,,,-2.2,-10.1,,,,,,,,,,,,,
236,2012-02-01,-7,-10,2347,-1.7,1,,,,,,,8.7,340,1557,5.3,290,1437,2.9,2522,-15,32,1552,53.9,2,1025.1,1030.1,2253,1021.1,2,1026.6,10.4,8.2,,,,,,,,,,,-2.4,-9.8,,,,,,,,,,,,,
236,2012-02-02,-9.9,-12.4,410,-6.1,1636,,,,,,,7,320,427,4.1,320,1147,2,1771,-16.9,37,1620,57.4,1.7,1029.6,1032.9,1044,1029.8,3,1031.1,10.4,8.6,,,,,,,,,,,-4.5,-12.5,,,,,,,,,,,,,
236,2012-02-03,-7.6,-13.8,425,-1.1,1621,,,,,,,5,290,1435,3,20,955,.9,759,-13.6,32,1641,64.3,2.2,1026.2,1031.2,1,1025.4,1745,1027.7,10.5,8.9,,,,,,,,,,,-3.9,-13.3,,,,,,,,,,,,,
236,2012-02-04,-2.3,-8.9,744,4.2,1358,,,,,,.1,9.8,270,1228,4.6,270,1432,1,898,-9.8,30,1713,59.9,3,1025.2,1027.7,1047,1024.9,508,1026.6,10.5,7.1,,,,,,,,,,,-1,-11.4,,,,,,,,,,,,,
236,2012-02-05,-1.1,-5.7,749,5.7,1556,,,,,,,5.4,70,1326,2.7,50,1332,.7,624,-11.6,16,1452,50.8,2.6,1022.8,1027.9,127,1021.4,2351,1024.2,10.5,6.8,,,,,,,,,,,0,-5.8,,,,,,,,,,,,,
236,2012-02-06,.1,-5.2,558,4.8,1613,,,,,,,7.8,50,713,3.4,50,720,.7,592,-7.6,36,1428,58,3.5,1015.5,1021.6,57,1013.6,2026,1017,10.6,0,,,,,,,,,,,-.6,-5.5,,,,,,,,,,,,,
236,2012-02-07,-5,-9.8,2356,2.5,100,,,,,,,10,270,1308,6.1,320,1014,3.6,3123,-14.6,29,1407,48,2.1,1018.9,1024.5,2254,1014.5,107,1020.4,10.6,8.9,,,,,,,,,,,-1.8,-10.2,,,,,,,,,,,,,
236,2012-02-08,-7.5,-13,742,-2.7,1652,,,,,,.3,6,290,1821,3.6,290,1750,.9,799,-12.4,44,1027,68.5,2.4,1022.2,1025.2,2251,1021.5,1439,1023.7,10.6,4.5,,,,,,,,,,,-3.8,-13.7,,,,,,,,,,,,,
236,2012-02-09,-4.7,-13.9,747,1,1528,,,,,,.2,5.6,290,1819,3.9,270,1822,.9,752,-10.5,42,1559,65.9,2.8,1025.5,1029,916,1024.7,1655,1027,10.7,6.9,,,,,,,,,,,-.8,-17.8,,,,,,,,,,,,,
236,2012-02-10,-2.5,-7.6,707,3.9,1510,,,,,,,7.5,320,1428,5,290,1526,1.1,947,-8.8,31,1430,64.4,3.2,1025.8,1028.9,841,1025.2,1519,1027.3,10.7,6.3,,,,,,,,,,,-.1,-8.7,,,,,,,,,,,,,
236,2012-02-11,-3.9,-10.7,733,2.6,1505,,,,,,,6.4,230,1638,3.8,230,1614,1.1,973,-13,21,1441,53.4,2.3,1028.9,1031.7,2221,1028.3,1439,1030.4,10.7,9.5,,,,,,,,,,,-1.3,-11.2,,,,,,,,,,,,,
236,2012-02-12,-1.2,-9.2,454,5.9,1508,,,,,,,4.7,90,1336,2.4,360,1248,.8,661,-11.1,24,2048,52.3,2.7,1029.2,1033.8,905,1027.5,2226,1030.6,10.8,8.4,,,,,,,,,,,-.4,-10.1,,,,,,,,,,,,,
236,2012-02-13,2.3,-2.3,2354,8,1543,,,,,,,8.9,20,707,3.7,20,1024,1.3,1165,-8.9,29,1228,45.5,3.2,1022.3,1027.8,1,1021.6,1711,1023.7,10.8,.3,,,,,,,,,,,1.3,-3.1,,,,,,,,,,,,,
236,2012-02-14,3.7,-2.3,1,9.3,1446,,,,,,,6.8,320,1613,4.3,340,1637,1.5,1311,-6.6,26,1615,49.5,3.7,1019.5,1022.4,2125,1018.6,1527,1020.9,10.8,5.3,,,,,,,,,,,2.3,-2.8,,,,,,,,,,,,,
236,2012-02-15,1.1,-2.1,2220,6,1553,,,,,,,6.5,320,1731,4.5,290,1418,1.7,1464,-13.1,14,1445,36.8,2.3,1021.5,1024.6,2323,1020.8,1643,1022.9,10.9,6.3,,,,,,,,,,,1.3,-2.6,,,,,,,,,,,,,
236,2012-02-16,-.3,-5.6,745,4.8,1446,,,,,,,9.4,320,2019,5.6,320,1603,2.4,2097,-13.9,14,1258,37,2.2,1022.7,1026.1,1025,1021.4,1716,1024.1,10.9,8.8,,,,,,,,,,,.9,-6.3,,,,,,,,,,,,,
236,2012-02-17,-3.7,-6.2,351,-.4,1437,,,,,,,10.6,340,1240,6.1,270,1513,3,2567,-14.2,25,1058,46,2.1,1023.9,1027.8,2346,1023.6,1514,1025.4,10.9,8.5,,,,,,,,,,,-1.4,-6.5,,,,,,,,,,,,,
236,2012-02-18,-5.4,-10.3,514,-.9,1416,,,,,,,10.4,290,1406,6.5,320,1428,1.9,1650,-14.1,22,1427,54.5,2.1,1026.6,1029.3,1021,1026.9,1443,1028.1,11,9.1,,,,,,,,,,,-1.5,-9,,,,,,,,,,,,,
236,2012-02-19,-4.2,-10.6,657,2.7,1644,,,,,,,6.6,320,1357,4.4,270,1530,1.1,947,-12.9,23,1726,56.1,2.3,1027.1,1029.8,908,1026.7,1528,1028.6,11,9.8,,,,,,,,,,,-.8,-9.8,,,,,,,,,,,,,
236,2012-02-20,-2.6,-10.8,652,6.6,1532,,,,,,,4.8,200,1613,3.5,270,1729,.8,661,-11.9,21,1519,54,2.5,1026.3,1030.4,238,1025.3,1640,1027.7,11,8.6,,,,,,,,,,,0,-9.8,,,,,,,,,,,,,
236,2012-02-21,.2,-7.1,659,6.8,1536,,,,,,,5.6,340,1053,3.3,360,1241,1,889,-7.8,30,1700,57.9,3.4,1022.2,1027.1,3,1021.4,1744,1023.6,11.1,2.1,,,,,,,,,,,.4,-6.7,,,,,,,,,,,,,
236,2012-02-22,3.7,-4.5,551,12.3,1553,,,,,,,8.7,70,941,3.3,20,1000,1.1,909,-3.2,37,1529,62.9,4.9,1015.4,1022.3,118,1012.1,2323,1016.9,11.1,5.1,,,,,,,,,,,2.6,-4.8,,,,,,,,,,,,,
236,2012-02-23,4.5,-.4,2359,8,1533,,,,,,.1,8.6,340,2032,4.6,290,1120,1.7,1466,-1.6,45,1534,65.5,5.5,1013.6,1019.3,2359,1011.2,144,1015,11.1,4.5,,,,,,,,,,,4.2,-2.3,,,,,,,,,,,,,
236,2012-02-24,4.2,-2.7,701,11.1,1441,,,,,,1.5,5.2,320,2104,3.3,320,2106,.9,817,-1.8,40,1326,67.4,5.4,1016.5,1020.7,912,1015.5,1731,1017.9,11.2,3.1,,,,,,,,,,,3.2,-3.8,,,,,,,,,,,,,
236,2012-02-25,1.1,-2.4,2234,3.5,1509,,,,,,1,6.1,290,1442,4.1,290,1723,1.7,1450,-4.3,48,1850,68.1,4.5,1017.5,1022.8,2309,1016.1,422,1018.9,11.2,.1,,,,,,,,,,,1.9,-2.5,,,,,,,,,,,,,
236,2012-02-26,-.7,-3.5,2256,3.7,1615,,,,,,,6,320,1535,3.7,270,1459,1.7,1505,-11.1,26,1628,46.3,2.7,1022.1,1026.1,2245,1021.9,1500,1023.6,11.3,3.7,,,,,,,,,,,1.7,-4,,,,,,,,,,,,,
236,2012-02-27,-.9,-8.6,702,6.7,1622,,,,,,,7.3,70,1426,4,90,1313,1.2,1006,-13.3,15,1625,45,2.3,1024.9,1028.6,917,1023.8,1736,1026.3,11.3,10.2,,,,,,,,,,,1.6,-7.2,,,,,,,,,,,,,
236,2012-02-28,1.4,-4.1,330,7.3,1515,,,,,,,6.8,20,519,4.2,20,528,1.3,1093,-8.1,31,1537,51.1,3.4,1022.6,1026.3,1,1022.1,1507,1024.1,11.3,0,,,,,,,,,,,.6,-4.3,,,,,,,,,,,,,
236,2012-02-29,3.7,-4,544,13.1,1622,,,,,,,6.5,230,1710,3.9,20,923,1.1,984,-4.9,18,1617,57.9,4.3,1021.1,1024.9,126,1020.1,1624,1022.5,11.4,9.5,,,,,,,,,,,4.5,-4.2,,,,,,,,,,,,,
236,2012-03-01,7.2,-.8,538,15.6,1500,,,,,,,5.4,320,1426,2.6,360,1426,.9,758,-6.3,14,1612,43.6,3.9,1016.6,1021.7,809,1014.5,1750,1018,11.4,8.5,,,,,,,,,,,6.6,-.5,,,,,,,,,,,,,
236,2012-03-02,5.7,4.4,544,6.9,1107,,,,,,1,4.9,140,423,3.1,140,432,1,885,.4,38,110,69.8,6.4,1016.9,1022.2,2309,1015.3,506,1018.3,11.5,0,,,,,,,,,,,5.2,3.2,,,,,,,,,,,,,
236,2012-03-03,7.8,1.3,540,13.2,1354,,,,,,,6.5,90,1814,4.2,90,1822,1.7,1473,.1,33,1504,61.1,6.2,1022.5,1026,943,1022.2,1,1023.9,11.5,5.2,,,,,,,,,,,7.8,0,,,,,,,,,,,,,
236,2012-03-04,6.4,3.4,503,8.9,1252,,,,,,.5,9.6,110,1407,6.2,90,1424,2.5,2198,-.1,52,1232,63.6,6.1,1020,1026.1,14,1017.1,2356,1021.4,11.5,0,,,,,,,,,,,6.1,1.6,,,,,,,,,,,,,
236,2012-03-05,5.3,3.6,544,6.8,1404,,,,,,22,5.5,70,104,3,90,2230,1.6,1413,2.8,71,1030,84.6,7.5,1010,1017.1,1,1008.3,2019,1011.4,11.6,0,,,,,,,,,,,5.7,3.1,,,,,,,,,,,,,
236,2012-03-06,5.2,3.3,2100,6.8,1530,,,,,,2.5,9.7,270,1219,6.5,290,1224,2.8,2412,.2,50,1613,71.6,6.4,1011.9,1018.3,2351,1007.5,239,1013.3,11.6,.4,,,,,,,,,,,6.2,2.1,,,,,,,,,,,,,
236,2012-03-07,4,.3,2324,8.7,1527,,,,,,,8.2,290,1905,3.6,270,41,1.8,1542,-3.2,37,1608,60.1,4.8,1018,1021.1,612,1017.3,330,1019.4,11.6,2.9,,,,,,,,,,,5.7,0,,,,,,,,,,,,,
236,2012-03-08,2.6,-2.3,401,9.2,1505,,,,,,,8.8,290,1522,5.6,320,1536,1.7,1507,-7.6,15,1507,51.4,3.5,1020.4,1022.8,1000,1020.3,33,1021.9,11.7,7.2,,,,,,,,,,,4.4,-.5,,,,,,,,,,,,,
236,2012-03-09,2.9,-3.5,634,10,1631,,,,,,,5.2,320,1801,4,320,1810,1.2,1046,-6.3,21,1541,53.9,3.9,1019.1,1022.6,1038,1018.1,1751,1020.5,11.7,9,,,,,,,,,,,5,-1.3,,,,,,,,,,,,,
236,2012-03-10,2.9,-2,440,9.5,1439,,,,,,,8.3,250,1702,5.7,230,1708,1.4,1188,-4.4,34,2018,60.8,4.5,1019.4,1022.3,2308,1018.9,1501,1020.8,11.8,7.9,,,,,,,,,,,5.8,-.3,,,,,,,,,,,,,
236,2012-03-11,-.1,-3.1,2346,2.7,1427,,,,,,,12.3,340,1308,6.7,320,1118,3.8,3292,-11.6,18,1309,43.5,2.6,1023,1027.4,2349,1021.7,352,1024.5,11.8,9,,,,,,,,,,,3,-2.5,,,,,,,,,,,,,
236,2012-03-12,-1.4,-7.4,539,5,1436,,,,,,,9.2,290,1457,6,320,1547,2,1736,-12.7,17,1545,45.6,2.3,1026.6,1029.4,837,1026.6,1434,1028.1,11.8,10.8,,,,,,,,,,,3.2,-5.4,,,,,,,,,,,,,
236,2012-03-13,.3,-6.6,612,8.8,1509,,,,,,,9.3,250,1652,4.7,230,1617,1,837,-7.2,25,1459,61.3,3.6,1025.7,1029,221,1024.8,1619,1027.2,11.9,9.3,,,,,,,,,,,2.4,-10.4,,,,,,,,,,,,,
236,2012-03-14,3.1,-4.4,344,9.3,1508,,,,,,,9,230,1325,5.4,230,1459,1.5,1335,-1.2,49,1045,74.6,5.7,1024.8,1027.2,822,1024.5,1446,1026.2,11.9,5.9,,,,,,,,,,,4.3,-4.2,,,,,,,,,,,,,
236,2012-03-15,5.3,-4,711,13.5,1605,,,,,,,6.7,70,1248,3.9,340,1341,1.2,1011,-8,10,1547,47,3.6,1025.7,1030.7,905,1024.3,1930,1027.1,12,10,,,,,,,,,,,5.9,-4.8,,,,,,,,,,,,,
236,2012-03-16,6.4,3.2,217,10.8,1208,,,,,,6.5,6.3,20,1845,3.7,20,1843,1.5,1307,.4,30,1225,67.8,6.5,1015.3,1025.1,42,1009,2313,1016.7,12,0,,,,,,,,,,,6.1,2.7,,,,,,,,,,,,,
236,2012-03-17,8.3,6.6,2252,11.1,1548,,,,,,2.5,5.3,90,2,3.3,20,22,.7,606,6.3,73,1631,88.1,9.5,1009.6,1013.1,2202,1008.1,151,1011,12,0,,,,,,,,,,,8.4,5.9,,,,,,,,,,,,,
236,2012-03-18,5.9,-.4,2336,10.5,1435,,,,,,,7.3,270,1736,4.9,230,1148,1.7,1448,2.5,50,1624,80,7.5,1014,1021,2258,1011.3,256,1015.4,12.1,3.5,,,,,,,,,,,8.4,-.4,,,,,,,,,,,,,
236,2012-03-19,2.3,-3.3,641,8.8,1528,,,,,,,6.1,290,1225,4,320,1751,1.3,1127,-7.6,17,2014,53.6,3.6,1019.7,1023.5,937,1018.7,1717,1021.1,12.1,6.1,,,,,,,,,,,4.5,-3,,,,,,,,,,,,,
236,2012-03-20,2.4,-5,620,9.7,1529,,,,,,,8.5,290,1550,5.6,270,1650,1.9,1684,-9.2,19,1443,46.9,3.1,1020.2,1024.6,2321,1019.6,1449,1021.7,12.1,10.7,,,,,,,,,,,4.6,-4.4,,,,,,,,,,,,,
236,2012-03-21,3.4,-4.4,614,11.8,1436,,,,,,,5.5,180,1457,3.7,160,1510,1.1,943,-5.4,26,1400,55.9,4.1,1022.3,1026.5,1005,1021.2,1744,1023.8,12.2,10.6,,,,,,,,,,,5.8,-4.4,,,,,,,,,,,,,
236,2012-03-22,6,1.2,23,11.5,1523,,,,,,5,4.9,180,1538,3.2,230,1650,1,868,.5,44,1528,69.1,6.5,1018.5,1024.6,154,1014.2,2359,1019.9,12.2,0,,,,,,,,,,,7.9,.9,,,,,,,,,,,,,
236,2012-03-23,5.9,3.7,2329,7.2,1227,,,,,,13.5,8.2,320,1927,5.5,270,1933,1.8,1539,3.5,72,2357,84.8,7.9,1007.3,1014.2,1,1005.3,1600,1008.7,12.3,0,,,,,,,,,,,6.5,3.1,,,,,,,,,,,,,
236,2012-03-24,4.7,2.9,204,8.6,1226,,,,,,.5,12.4,270,1402,8.3,270,1217,4.3,3729,-5.8,26,1741,49.8,4.1,1012,1017.4,2355,1009,318,1013.4,12.3,6.8,,,,,,,,,,,5.3,1.3,,,,,,,,,,,,,
236,2012-03-25,3.5,-1.3,2359,8.6,1218,,,,,,,12.7,270,1141,7.8,270,1605,3.3,2838,-8.4,18,1408,45.6,3.3,1018.6,1022.8,2354,1017.3,7,1020,12.3,9.6,,,,,,,,,,,4.8,-2,,,,,,,,,,,,,
236,2012-03-26,3.1,-4.4,636,11,1553,,,,,,,11.5,340,1214,4.1,290,1154,1.5,1260,-7.5,22,1420,51,3.5,1023.3,1026.4,950,1022.7,1,1024.7,12.4,11.1,,,,,,,,,,,5.7,-4,,,,,,,,,,,,,
236,2012-03-27,6.3,-3.8,618,13.9,1418,,,,,,,8.4,230,1702,5.2,230,1633,1.6,1421,-3.2,17,1136,56.4,5.1,1022.9,1026.2,229,1021.8,1612,1024.3,12.4,9.6,,,,,,,,,,,7.8,-3.3,,,,,,,,,,,,,
236,2012-03-28,10.1,3.7,2400,18.1,1608,,,,,,,9.2,320,1549,3.8,290,1553,1.3,1118,1.4,16,1732,60.9,6.9,1023.8,1026.9,1005,1023.6,114,1025.2,12.5,7.6,,,,,,,,,,,12.4,3,,,,,,,,,,,,,
236,2012-03-29,10.9,-.1,443,20.3,1434,,,,,,.2,11.7,230,1901,7.1,230,1851,2,1766,4.4,21,1422,68.9,8.7,1020.4,1026.3,213,1016.9,2350,1021.7,12.5,5.4,,,,,,,,,,,12.1,.5,,,,,,,,,,,,,
236,2012-03-30,10.4,5.5,2355,16.4,36,,,,,,6,9.5,230,349,5.6,230,349,2.4,2073,5.7,41,2151,74.4,9.6,1013.8,1017.1,1,1012.8,1416,1015.2,12.5,0,,,,,,,,,,,11,4.6,,,,,,,,,,,,,
236,2012-03-31,5.3,-.6,628,11.1,1439,,,,,,,11,270,1841,6.7,270,1848,2.8,2381,-5.5,20,1502,49.4,4.2,1015.6,1021.6,2352,1013.5,1655,1017,12.6,10,,,,,,,,,,,8.5,-.8,,,,,,,,,,,,,
