지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조 시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),안개 계속시간(hr)
238,2012-01-11,-4.8,-11.8,2357,-.2,1429,,,,,,,7.7,320,1043,3.8,290,1117,1.5,1272,-13.3,28,1401,54,2.3,1009.2,1033.9,2221,1028.1,105,1031.3,9.9,7.1,,,,,,,,,,,-2.8,-12.4,,,,,,,,,,,,,
238,2012-01-12,-5.5,-13.9,341,2.5,1534,,,,,,,6.4,270,1600,3,270,1601,.8,700,-11.6,37,1348,64.1,2.6,1007.8,1034.3,354,1026.6,1606,1029.9,9.9,7.1,,,,,,,,,,,-2.9,-13.3,,,,,,,,,,,,,
238,2012-01-13,-2.8,-8.7,356,5.4,1455,,,,,,,8.1,250,1418,3.7,270,1427,.9,768,-7.8,40,1430,70.1,3.4,1003.7,1027.2,10,1023.2,1455,1025.4,9.9,3.5,,,,,,,,,,,-1.8,-9.2,,,,,,,,,,,,,
238,2012-01-14,-4.1,-11.4,757,4.3,1435,,,,,,,5.4,270,1350,2.7,290,1545,.5,444,-13.1,15,1403,56.8,2.3,1003.4,1027.6,831,1022.9,1442,1025.2,9.9,8.9,,,,,,,,,,,-3,-11.7,,,,,,,,,,,,,
238,2012-01-15,-3.3,-7.6,604,3.1,1439,,,,,,,4.5,290,1417,2,340,1245,.5,443,-12.3,21,1506,54,2.4,1000.4,1024.3,739,1019.7,1448,1022.1,10,2.8,,,,,,,,,,,-2.1,-8.1,,,,,,,,,,,,,
238,2012-01-16,-.6,-7.8,743,7.8,1358,,,,,,,5.2,110,1417,2.9,110,1417,.6,545,-6.3,42,1242,67.1,4,997.8,1021.9,16,1016.5,1356,1019.2,10,4.1,,,,,,,,,,,-.5,-8.6,,,,,,,,,,,,,
238,2012-01-17,.1,-3.6,406,7.5,1553,,,,,,,2.7,270,1817,1.6,270,1912,.2,213,-3.1,56,1540,79.8,4.9,999.6,1022.5,2355,1019.2,1453,1021,10,.1,,,,,,,,,,,.1,-5.7,,,,,,,,,,,,,
238,2012-01-18,-.4,-5.1,735,7.9,1410,,,,,,,3.2,290,1440,1.4,290,1537,.4,350,-5.6,33,1459,71.4,4.1,1001.1,1024.9,946,1019.7,1422,1022.5,10,4.3,,,,,,,,,,,-.5,-6.6,,,,,,,,,,,,,
238,2012-01-19,3.9,-.6,206,6.8,1956,,,,,,4.5,8.1,50,2048,4.1,70,2242,1.1,927,.1,64,2005,77.1,6.2,1000.1,1022.7,849,1019.2,1423,1021.2,10.1,0,,,,,,,,,,,1.1,-.8,,,,,,,,,,,,,
238,2012-01-20,6.3,3,2318,9,1504,,,,,,,9.8,320,2102,4.6,70,39,2.1,1854,-.6,46,1515,61.6,5.8,1000.4,1022.1,1023,1020.1,1351,1021.3,10.1,.5,,,,,,,,,,,2.4,-.1,,,,,,,,,,,,,
238,2012-01-21,2.6,1.6,2354,4.4,1339,,,,,,3.5,4.3,290,1603,2.2,290,1605,.7,647,.1,74,1,83.8,6.2,999.8,1022.5,1015,1019.6,1350,1021,10.1,0,,,,,,,,,,,1.5,-.3,,,,,,,,,,,,,
238,2012-01-22,-3.4,-8.3,2340,1.6,1,,,,,,,7.4,290,1402,4.2,290,1657,2.2,1896,-12,26,1605,54,2.6,1002.4,1026.8,2242,1020.9,38,1024.1,10.1,7.5,,,,,,,,,,,.2,-8.3,,,,,,,,,,,,,
238,2012-01-23,-7.9,-11.9,734,-3.3,1450,,,,,,,8.7,250,1345,4.6,290,1402,1.5,1266,-16.4,23,1547,53,1.7,1004.9,1028.2,953,1025,1520,1027.1,10.2,9,,,,,,,,,,,-3.5,-11,,,,,,,,,,,,,
238,2012-01-24,-8.2,-13.3,728,-1.7,1452,,,,,,,5.6,290,1215,3.3,360,1540,.8,681,-15.8,24,1706,58.9,1.8,1002.9,1028.6,207,1022.5,2349,1025.1,10.2,7.8,,,,,,,,,,,-4.1,-11.8,,,,,,,,,,,,,
238,2012-01-25,-7.1,-12.1,2345,-2.6,1549,,,,,,.1,10.1,270,1207,5.3,290,1216,1.6,1342,-14.8,30,1639,56.3,2,1002.7,1027.7,2345,1022.1,227,1024.7,10.2,7.3,,,,,,,,,,,-3.2,-12.1,,,,,,,,,,,,,
238,2012-01-26,-5,-13.9,729,3.3,1330,,,,,,0,7.9,270,1357,4.5,250,1357,.8,694,-9.6,42,1332,71.9,3.1,1004.2,1028.4,230,1024,1538,1026.1,10.2,6.5,,,,,,,,,,,-2.9,-12.6,,,,,,,,,,,,,
238,2012-01-27,-1.1,-6.7,315,5.8,1248,,,,,,0,8.3,230,1426,3.8,250,1327,.7,604,-5,46,1254,76.1,4.2,1003.3,1025.8,250,1023.1,1428,1024.8,10.3,3.6,,,,,,,,,,,-.3,-6.8,,,,,,,,,,,,,
238,2012-01-28,-.9,-4.6,733,5.6,1415,,,,,,,5.5,360,1519,3.5,360,1543,.8,698,-13.4,12,1357,43.8,2.3,1005.5,1029.1,1028,1024.9,1614,1027.2,10.3,8.5,,,,,,,,,,,-.1,-6.2,,,,,,,,,,,,,
238,2012-01-29,-3,-9.1,743,3.4,1506,,,,,,,8.3,340,1330,4.8,360,1346,1.1,930,-16.2,13,1655,42,1.8,1007.3,1030.3,1027,1027.4,1448,1029.1,10.3,8.1,,,,,,,,,,,-1.5,-9.3,,,,,,,,,,,,,
238,2012-01-30,-5,-9.7,2400,.8,1540,,,,,,,7.7,340,1446,4.6,360,1451,1.2,1021,-20.1,11,1348,34.5,1.3,1007.8,1032.3,755,1027.3,1518,1029.8,10.4,9.1,,,,,,,,,,,-2.9,-11.3,,,,,,,,,,,,,
238,2012-01-31,-4.1,-13,632,2.9,1730,,,,,,12,10.5,250,1725,5.6,230,1729,1.4,1206,-9.3,35,1202,68.3,3.4,1000.8,1029.9,303,1015.9,1936,1022.6,10.4,1.1,,,,,,,,,,,-2.8,-12.5,,,,,,,,,,,,,
238,2012-02-01,-7.5,-10.9,2359,-1.7,1,,,,,,.5,7.4,320,1220,3.9,290,2345,2.1,1852,-14.3,36,1639,58.9,2.1,1003.7,1029.7,2343,1020.3,1,1025.8,10.4,8.6,,,,,,,,,,,-.4,-8.2,,,,,,,,,,,,,
238,2012-02-02,-11.8,-14.8,617,-7.3,1429,,,,,,,7.6,270,1006,3.7,290,2,1.4,1231,-17.7,41,1430,62.6,1.5,1008.2,1032.4,1111,1029.4,114,1030.8,10.4,8.5,,,,,,,,,,,-3.4,-12.1,,,,,,,,,,,,,
238,2012-02-03,-9.4,-15.8,555,-2.2,1507,,,,,,,6.7,360,1257,3.5,340,1302,.8,653,-14.5,40,1544,68.3,2,1005.5,1031.8,4,1025.2,1518,1027.8,10.5,8,,,,,,,,,,,-4.1,-12.6,,,,,,,,,,,,,
238,2012-02-04,-3.7,-10.5,17,3.9,1347,,,,,,,8.9,290,1303,3.9,270,1316,.8,710,-9.3,34,1329,67.3,3,1004.7,1027.8,2246,1025.2,505,1026.5,10.5,7.2,,,,,,,,,,,-2.2,-9.7,,,,,,,,,,,,,
238,2012-02-05,-2,-7,234,6.2,1550,,,,,,,4.3,360,1508,1.8,340,1510,.4,360,-9.2,20,1325,62.9,3.1,1002.8,1028.2,204,1021,1633,1024.5,10.5,6.7,,,,,,,,,,,-.4,-6.4,,,,,,,,,,,,,
238,2012-02-06,-.7,-6.4,552,4.2,1631,,,,,,,2.8,290,2400,1.2,90,1051,.2,183,-5.1,57,1538,72.4,4.2,995.7,1022.5,1,1013.4,1717,1017,10.6,0,,,,,,,,,,,-.7,-5.9,,,,,,,,,,,,,
238,2012-02-07,-5,-10.3,2400,2.4,100,,,,,,,9.8,290,432,4.8,270,1527,2.9,2526,-15,27,1547,46.5,2.1,997.3,1024.5,2246,1013.7,56,1019.1,10.6,9.3,,,,,,,,,,,-1.5,-10.2,,,,,,,,,,,,,
238,2012-02-08,-7.8,-13.6,713,-1.9,1317,,,,,,0,7.3,230,1331,3.9,250,1338,1,890,-13.3,40,1122,65.1,2.3,1001.4,1025.3,2307,1020.4,1324,1023.5,10.6,5.3,,,,,,,,,,,-4.5,-12.9,,,,,,,,,,,,,
238,2012-02-09,-4.5,-12.5,744,.5,1531,,,,,,0,6.2,290,1310,3.4,290,1428,1,863,-11.9,31,1313,59.4,2.5,1004.8,1029,923,1024.3,1709,1026.7,10.7,8.6,,,,,,,,,,,-1.6,-12.5,,,,,,,,,,,,,
238,2012-02-10,-2.9,-8.7,706,2.6,1626,,,,,,,6.6,360,1458,3.6,290,1542,1,832,-10,30,1344,60.9,2.9,1005.3,1029.1,911,1024.7,1545,1027,10.7,6,,,,,,,,,,,-1.2,-8.9,,,,,,,,,,,,,
238,2012-02-11,-4,-10.7,707,2.8,1447,,,,,,,6.1,290,1647,3.6,290,1635,1,864,-14.5,14,1450,49.9,2.1,1008.1,1031.7,2235,1027.2,1457,1030,10.7,9.5,,,,,,,,,,,-1.7,-11.6,,,,,,,,,,,,,
238,2012-02-12,-1.9,-10.4,439,6.3,1625,,,,,,,4.8,110,1154,2.4,180,1521,.5,465,-11.1,23,1627,54.1,2.6,1009,1034.4,752,1027.2,1622,1030.8,10.8,8.7,,,,,,,,,,,-1,-10.4,,,,,,,,,,,,,
238,2012-02-13,.9,-3,2226,5.1,1614,,,,,,,2.1,180,1248,1.3,270,1807,.3,243,-6.2,47,1647,60.1,3.9,1002.8,1028,1,1021.7,1723,1024.2,10.8,0,,,,,,,,,,,.2,-5.4,,,,,,,,,,,,,
238,2012-02-14,2.3,-1.5,1,9,1503,,,,,,,4.9,360,1408,3.2,340,1709,.6,536,-5.3,29,1543,60.3,4.2,999.5,1022.9,1,1017.7,1513,1020.7,10.8,3.6,,,,,,,,,,,1.8,-4.2,,,,,,,,,,,,,
238,2012-02-15,.9,-2.1,640,6.2,1404,,,,,,,5.9,360,1509,3.2,360,1516,1,864,-12.7,10,1406,41.5,2.5,1000.9,1024.1,837,1019.6,1702,1022.3,10.9,5.6,,,,,,,,,,,1.3,-4.9,,,,,,,,,,,,,
238,2012-02-16,-.9,-6.3,738,4.1,1431,,,,,,,8.5,290,2017,4.7,290,1746,2.1,1794,-15.9,14,1309,34,1.9,1001.7,1025.8,815,1020.2,1720,1023.2,10.9,9.4,,,,,,,,,,,.3,-8.2,,,,,,,,,,,,,
238,2012-02-17,-4.6,-8,508,-.6,1537,,,,,,,9.6,270,1307,5.2,290,1252,2.5,2142,-15.2,23,1203,45.4,1.9,1002.7,1027.1,2358,1022.5,1610,1024.5,10.9,6.1,,,,,,,,,,,-1.7,-8.7,,,,,,,,,,,,,
238,2012-02-18,-6.4,-12.2,717,-1.1,1347,,,,,,,8.1,290,1408,4.1,270,1423,1.5,1300,-15.7,22,1556,50.9,1.8,1005.6,1029,818,1025.5,1444,1027.6,11,8.9,,,,,,,,,,,-2.4,-11.7,,,,,,,,,,,,,
238,2012-02-19,-4.8,-12.1,735,2.2,1546,,,,,,,6.9,270,1121,3.3,340,1235,1,824,-13.3,29,1301,55.3,2.2,1006.5,1029.9,854,1026,1533,1028.5,11,9.3,,,,,,,,,,,-1.7,-12.1,,,,,,,,,,,,,
238,2012-02-20,-3.2,-12.2,712,6.7,1542,,,,,,,6,360,1617,3.2,290,1707,.7,613,-14.7,14,1721,50,2,1006,1030.8,309,1024.3,1538,1027.8,11,8.8,,,,,,,,,,,-.8,-12,,,,,,,,,,,,,
238,2012-02-21,-1.5,-9.1,711,6.9,1555,,,,,,,5.1,160,1742,3.2,160,1759,.6,507,-9.2,21,1554,59.4,3.1,1002.6,1027.6,128,1021.4,1530,1024.2,11.1,1.5,,,,,,,,,,,-1.2,-8.9,,,,,,,,,,,,,
238,2012-02-22,2.4,-6,637,12.1,1502,,,,,,,4.6,180,1627,3.2,180,1701,.6,521,-3.3,37,1534,68.8,4.9,996.2,1023,123,1012.6,2337,1017.3,11.1,6.8,,,,,,,,,,,1.9,-6.9,,,,,,,,,,,,,
238,2012-02-23,4.2,-.6,2346,10.9,1441,,,,,,0,9.1,290,1027,4.5,290,1033,1.4,1219,-2.5,34,1443,64,5.1,993.4,1019.2,2227,1011,429,1014.4,11.2,6.7,,,,,,,,,,,3.8,-3.9,,,,,,,,,,,,,
238,2012-02-24,3.4,-4.6,713,11.2,1402,,,,,,.1,5.9,90,1314,3,70,1305,.8,681,-3.4,34,1405,64.6,4.8,996.8,1021.5,831,1015.2,1454,1017.9,11.2,5.7,,,,,,,,,,,2.1,-5.5,,,,,,,,,,,,,
238,2012-02-25,.9,-2.1,2348,3.5,1,,,,,,.5,5,340,908,2.8,290,1552,1.2,1073,-3.7,56,2142,71.6,4.7,996.9,1022.3,2323,1015.6,507,1018.1,11.2,0,,,,,,,,,,,.9,-3.8,,,,,,,,,,,,,
238,2012-02-26,-2.1,-6.1,2400,2.8,1648,,,,,,,4.6,340,1309,2.6,340,1316,.8,699,-10,33,1650,55.6,2.8,1001.5,1025.9,2321,1021.4,1420,1023.2,11.3,2.8,,,,,,,,,,,0,-7.2,,,,,,,,,,,,,
238,2012-02-27,-2.7,-10.2,702,6.4,1625,,,,,,,5.2,340,1416,2.7,360,1542,.7,585,-13.6,13,1626,50.5,2.2,1004.5,1028.7,825,1023.5,1737,1026.3,11.3,10,,,,,,,,,,,.3,-8.6,,,,,,,,,,,,,
238,2012-02-28,-.8,-7.3,357,5.7,1601,,,,,,,3.2,70,1650,1.6,70,1655,.3,252,-7.6,40,1433,62,3.6,1003.1,1027.5,836,1022.1,1551,1024.6,11.3,0,,,,,,,,,,,-.4,-6.8,,,,,,,,,,,,,
238,2012-02-29,3.2,-6.3,703,14,1617,,,,,,,4.2,90,1115,2,70,1139,.5,430,-5.5,20,1453,58.8,4.1,1001.3,1025.4,214,1019.1,1635,1022.5,11.4,9.8,,,,,,,,,,,2.5,-6.6,,,,,,,,,,,,,
238,2012-03-01,6.5,-1.3,651,16.2,1532,,,,,,,3.4,70,1335,2.1,270,1802,.5,412,-4.8,17,1535,49.5,4.3,997,1022.3,805,1013.9,1727,1017.9,11.4,8.9,,,,,,,,,,,4.1,-3.3,,,,,,,,,,,,,
238,2012-03-02,4.9,3.2,654,7.5,1344,,,,,,2,4.2,20,1436,1.9,360,1440,.4,317,.6,53,37,74.6,6.5,997.1,1022.2,2325,1015.3,553,1018.1,11.5,0,,,,,,,,,,,3.8,.9,,,,,,,,,,,,,
238,2012-03-03,5.9,1.7,508,11.3,1522,,,,,,,6.5,70,1215,3.7,90,1631,1.5,1309,.3,46,1434,69.6,6.3,1003.4,1026.7,2400,1022.1,1,1024.4,11.5,3.6,,,,,,,,,,,6.8,-.7,,,,,,,,,,,,,
238,2012-03-04,4.2,-.3,402,7.1,1129,,,,,,3,7.6,110,1414,4.4,90,1323,2.1,1827,-.3,63,1,73.4,6,1001,1027.1,27,1017.9,2342,1022.1,11.5,0,,,,,,,,,,,4.1,-2.7,,,,,,,,,,,,,
238,2012-03-05,4.5,2.7,510,5.8,1508,,,,,,18.5,6.6,90,32,3.3,110,1339,1.6,1416,1.5,72,824,81.4,6.8,991.5,1017.9,1,1008.8,2211,1012.3,11.6,0,,,,,,,,,,,5.3,2.4,,,,,,,,,,,,,
238,2012-03-06,4,-.2,2231,6.8,1524,,,,,,2,8.1,270,1649,4.6,270,1656,1.7,1493,-.4,50,1644,74,6,991.9,1018.1,2359,1007.8,305,1012.9,11.6,.6,,,,,,,,,,,4.7,-1.9,,,,,,,,,,,,,
238,2012-03-07,3.6,-.3,2346,9.8,1444,,,,,,,5.4,340,1508,2.9,340,1509,1.1,941,-3.5,31,1502,62,4.7,997.8,1021,731,1016.7,343,1018.8,11.6,5.1,,,,,,,,,,,5.4,-2.3,,,,,,,,,,,,,
238,2012-03-08,1.9,-3.3,654,9.4,1524,,,,,,,7,360,1716,4.4,360,1734,1.1,958,-7.9,14,1620,55.5,3.5,1000.1,1022.8,813,1019,1652,1021.4,11.7,7.6,,,,,,,,,,,3.8,-3.9,,,,,,,,,,,,,
238,2012-03-09,3.2,-4.1,653,11.7,1512,,,,,,,5.5,290,1700,3.1,290,1706,.8,712,-6.2,21,1515,53.8,3.9,998.9,1022.4,44,1017,1520,1020,11.7,9.3,,,,,,,,,,,5.1,-5,,,,,,,,,,,,,
238,2012-03-10,2.9,-2.1,641,10.1,1435,,,,,,,5.9,290,1457,3.2,290,1458,1.2,994,-5,26,1423,58.8,4.3,999.1,1022,2358,1018.1,1505,1020.3,11.8,5.8,,,,,,,,,,,4.9,-3.6,,,,,,,,,,,,,
238,2012-03-11,-.8,-4.4,2358,2.6,1352,,,,,,,12.8,250,2011,5.8,290,841,3.4,2926,-12.5,16,1339,43.6,2.5,1001.8,1026.8,2307,1021.2,534,1023.4,11.8,9.6,,,,,,,,,,,2.2,-4.5,,,,,,,,,,,,,
238,2012-03-12,-1.4,-6.1,700,5.2,1504,,,,,,,9.1,320,241,4.4,290,1640,1.9,1653,-14.3,15,1654,39.9,2,1005.8,1029,945,1025.3,1452,1027.5,11.8,10.8,,,,,,,,,,,1.9,-6.6,,,,,,,,,,,,,
238,2012-03-13,-.3,-8.1,650,7.9,1633,,,,,,,7,360,1121,3.5,340,1126,1,871,-9.4,22,1220,54.8,3,1005.5,1029.4,214,1024.2,1634,1027.1,11.9,9.5,,,,,,,,,,,2.1,-6.8,,,,,,,,,,,,,
238,2012-03-14,2.6,-6.4,628,11.2,1322,,,,,,,9.4,250,1457,4.6,250,1506,1.4,1236,-3.9,34,1240,64.8,4.7,1004.8,1028,752,1023.4,1447,1026.1,11.9,8.7,,,,,,,,,,,3,-6.3,,,,,,,,,,,,,
238,2012-03-15,5.8,-1.2,700,13.3,1611,,,,,,,5.7,360,422,3.3,140,1526,.8,721,-7.7,9,1559,46.3,3.7,1005.8,1030.5,945,1023.9,1714,1026.8,12,9.8,,,,,,,,,,,5.7,-4,,,,,,,,,,,,,
238,2012-03-16,5.7,1.9,17,9.9,1256,,,,,,4,4.8,140,1326,2.8,140,1309,.8,675,.4,44,1157,70.1,6.5,996.3,1025.7,43,1009.7,2329,1017.2,12,0,,,,,,,,,,,5.5,1,,,,,,,,,,,,,
238,2012-03-17,8.6,6.3,102,11.7,1346,,,,,,1,4.3,360,1423,2.5,340,1742,.6,508,6,73,1500,84.6,9.4,990.2,1012.8,2035,1008.1,252,1010.7,12,0,,,,,,,,,,,8.7,6.2,,,,,,,,,,,,,
238,2012-03-18,6.8,.7,2400,12.8,1118,,,,,,.1,8.2,230,1436,4.8,270,1536,1.7,1459,2.7,58,1055,76.3,7.6,994,1020.6,2320,1010.8,240,1014.8,12.1,6.2,,,,,,,,,,,9.6,-.4,,,,,,,,,,,,,
238,2012-03-19,2.3,-2.7,623,8.7,1319,,,,,,,6,360,951,3.5,360,1341,1.1,922,-5,28,1319,61.3,4.2,999.4,1023.1,746,1017.9,1707,1020.6,12.1,6.3,,,,,,,,,,,4.2,-3.7,,,,,,,,,,,,,
238,2012-03-20,1.8,-6,643,9.6,1500,,,,,,,7.8,270,1556,4.4,270,1603,1.5,1338,-10.6,17,1306,45.1,2.8,999.8,1024.2,2354,1018.3,1438,1021.1,12.1,10.2,,,,,,,,,,,3,-5.8,,,,,,,,,,,,,
238,2012-03-21,3.1,-6.3,603,12.9,1557,,,,,,,6.3,360,1428,3.8,360,1429,1,849,-9.3,13,1252,46.3,3.1,1002.3,1026,835,1020.3,1812,1023.5,12.2,10.6,,,,,,,,,,,3.9,-6.4,,,,,,,,,,,,,
238,2012-03-22,5.4,.1,47,10.7,1646,,,,,,7,4.9,180,1010,3.2,160,1014,.8,704,-1.3,43,935,63.5,5.7,999.2,1024.7,901,1015,2338,1020.1,12.2,0,,,,,,,,,,,6,-.7,,,,,,,,,,,,,
238,2012-03-23,5.3,2.2,2400,7,1330,,,,,,21.5,7.9,250,1926,4.4,250,1946,1.4,1187,3,80,1813,84.9,7.6,987.9,1014.9,1,1005,1624,1008.7,12.2,0,,,,,,,,,,,6.3,2.8,,,,,,,,,,,,,
238,2012-03-24,3.6,1,2344,8.9,1315,,,,,,2.5,11.5,270,1345,5.9,290,1354,2.9,2525,-4.6,26,1348,58.1,4.5,991.6,1017.1,2344,1008.5,352,1012.6,12.3,4.6,,,,,,,,,,,4.6,-1.1,,,,,,,,,,,,,
238,2012-03-25,3.3,-.1,2341,8,1442,,,,,,,11.6,270,1253,5.6,290,1456,3.1,2649,-9,19,1539,42,3.2,998.1,1022.4,2340,1017,1,1019.2,12.3,8.3,,,,,,,,,,,3.3,-2.4,,,,,,,,,,,,,
238,2012-03-26,3.2,-4.7,612,11.1,1556,,,,,,,7.8,270,1144,3.8,290,920,1.5,1334,-8.3,21,1427,46.9,3.3,1003.1,1025.9,944,1022.1,1702,1024.3,12.4,10.8,,,,,,,,,,,3.9,-5.7,,,,,,,,,,,,,
238,2012-03-27,6.7,-4.6,628,16,1449,,,,,,,9.5,250,1222,5,230,1314,1.6,1403,-5.7,10,1125,50.9,4.4,1002.9,1026.6,317,1020.3,1619,1023.8,12.4,10.8,,,,,,,,,,,7.6,-5.3,,,,,,,,,,,,,
238,2012-03-28,9.5,1.7,638,18.1,1512,,,,,,,7.5,20,1241,3.9,360,1342,1.1,924,.4,27,1212,58.4,6.3,1004.2,1026.6,2339,1023.2,1600,1024.9,12.5,9.8,,,,,,,,,,,11.6,-.4,,,,,,,,,,,,,
238,2012-03-29,11.2,-1.8,603,21.3,1522,,,,,,3,10.1,180,1306,5.1,230,1308,1.6,1349,1.1,12,1248,58.3,7.1,1001.2,1027,228,1017,2357,1021.7,12.5,7.7,,,,,,,,,,,10.7,-2.7,,,,,,,,,,,,,
238,2012-03-30,11.1,6,2353,14.9,1,,,,,,19,8.6,270,524,4.7,160,31,1.4,1228,7.2,45,2344,77.9,10.5,994.1,1017.4,43,1011.9,1502,1014.5,12.5,0,,,,,,,,,,,11.2,4.6,,,,,,,,,,,,,
238,2012-03-31,5.6,.5,634,11,1317,,,,,,,12.4,270,1617,5.9,250,1435,2.7,2375,-6.1,19,1553,43.9,3.9,995.4,1020.9,2339,1012.9,1628,1016.3,12.6,9.8,,,,,,,,,,,7.4,-.9,,,,,,,,,,,,,
